# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.136485811614029906e+01 1.399999999999999911e+00 -1.728538797907059610e-01
1.198808138999999962e+01 1.135300759566663586e+01 1.399999999999999911e+00 -1.728548009006826980e-01
1.197616277999999923e+01 1.134115721789700437e+01 1.399999999999999911e+00 -1.728557251304299047e-01
1.196424417000000062e+01 1.132930698327920815e+01 1.399999999999999911e+00 -1.728566524894230849e-01
1.195232556000000024e+01 1.131745689226291418e+01 1.399999999999999911e+00 -1.728575829870863390e-01
1.194040694999999985e+01 1.130560694529967769e+01 1.399999999999999911e+00 -1.728585166327908096e-01
1.192848833999999947e+01 1.129375714284294041e+01 1.399999999999999911e+00 -1.728594534358530999e-01
1.191656973000000086e+01 1.128190748534804655e+01 1.399999999999999911e+00 -1.728603934055336078e-01
1.190465112000000047e+01 1.127005797327224279e+01 1.399999999999999911e+00 -1.728613365510348887e-01
1.189273250999999831e+01 1.125820860707470139e+01 1.399999999999999689e+00 -1.728622828814999624e-01
1.188081389999999971e+01 1.124635938721652373e+01 1.399999999999999911e+00 -1.728632324060105918e-01
1.186889529000000110e+01 1.123451031416074741e+01 1.399999999999999911e+00 -1.728641851335855906e-01
1.185697667999999894e+01 1.122266138837236049e+01 1.399999999999999911e+00 -1.728651410731790183e-01
1.184505806999999855e+01 1.121081261031831389e+01 1.399999999999999911e+00 -1.728661002336783492e-01
1.183313945999999994e+01 1.119896398046752850e+01 1.399999999999999689e+00 -1.728670626239027508e-01
1.182122085000000133e+01 1.118711549929090410e+01 1.399999999999999911e+00 -1.728680282526010581e-01
1.180930223999999917e+01 1.117526716726132641e+01 1.399999999999999911e+00 -1.728689971284501914e-01
1.179738362999999879e+01 1.116341898485369910e+01 1.399999999999999911e+00 -1.728699692600529081e-01
1.178546502000000018e+01 1.115157095254492070e+01 1.399999999999999911e+00 -1.728709446559360541e-01
1.177354640999999980e+01 1.113972307081392010e+01 1.399999999999999689e+00 -1.728719233245485654e-01
1.176162779999999941e+01 1.112787534014166013e+01 1.399999999999999911e+00 -1.728729052742593864e-01
1.174970918999999903e+01 1.111602776101114465e+01 1.399999999999999911e+00 -1.728738905133555548e-01
1.173779057999999864e+01 1.110418033390743808e+01 1.399999999999999911e+00 -1.728748790500400367e-01
1.172587197000000003e+01 1.109233305931766900e+01 1.399999999999999911e+00 -1.728758708924296450e-01
1.171395335999999965e+01 1.108048593773103896e+01 1.399999999999999689e+00 -1.728768660485530129e-01
1.170203474999999926e+01 1.106863896963884031e+01 1.399999999999999911e+00 -1.728778645263480962e-01
1.169011613999999888e+01 1.105679215553446504e+01 1.399999999999999911e+00 -1.728788663336604525e-01
1.167819753000000027e+01 1.104494549591341901e+01 1.399999999999999911e+00 -1.728798714782406321e-01
1.166627891999999989e+01 1.103309899127332017e+01 1.399999999999999911e+00 -1.728808799677420127e-01
1.165436030999999772e+01 1.102125264211393052e+01 1.399999999999999689e+00 -1.728818918097185242e-01
1.164244169999999912e+01 1.100940644893714904e+01 1.399999999999999911e+00 -1.728829070116221778e-01
1.163052309000000051e+01 1.099756041224703473e+01 1.399999999999999911e+00 -1.728839255807525233e-01
1.161860448000000012e+01 1.098571453254981023e+01 1.399999999999999689e+00 -1.728849475147334058e-01
1.160668586999999796e+01 1.097386881035387773e+01 1.399999999999999911e+00 -1.728859727898598153e-01
1.159476725999999935e+01 1.096202324616983859e+01 1.399999999999999689e+00 -1.728870013790427540e-01
1.158284865000000075e+01 1.095017784051048437e+01 1.399999999999999911e+00 -1.728880332545657816e-01
1.157093004000000036e+01 1.093833259389082713e+01 1.399999999999999911e+00 -1.728890683880764390e-01
1.155901142999999998e+01 1.092648750682810466e+01 1.399999999999999911e+00 -1.728901067505765055e-01
1.154709282000000137e+01 1.091464257984179653e+01 1.400000000000000133e+00 -1.728911483124126458e-01
1.153517421000000098e+01 1.090279781345362586e+01 1.399999999999999911e+00 -1.728921930432668896e-01
1.152325560000000060e+01 1.089095320818758239e+01 1.399999999999999911e+00 -1.728932409121468616e-01
1.151133699000000021e+01 1.087910876456993137e+01 1.399999999999999911e+00 -1.728942918873758727e-01
1.149941838000000160e+01 1.086726448312922422e+01 1.399999999999999911e+00 -1.728953459365832335e-01
1.148749976999999944e+01 1.085542036439630742e+01 1.400000000000000133e+00 -1.728964030282840181e-01
1.147558116000000084e+01 1.084357640890435093e+01 1.399999999999999911e+00 -1.728974631358186909e-01
1.146366255000000045e+01 1.083173261718883573e+01 1.399999999999999911e+00 -1.728985262331018680e-01
1.145174394000000007e+01 1.081988898978759117e+01 1.399999999999999911e+00 -1.728995922934354335e-01
1.143982532999999968e+01 1.080804552724078782e+01 1.399999999999999911e+00 -1.729006612894990191e-01
1.142790672000000107e+01 1.079620223009096769e+01 1.400000000000000133e+00 -1.729017331933410118e-01
1.141598811000000069e+01 1.078435909888303890e+01 1.399999999999999911e+00 -1.729028079763689218e-01
1.140406950000000030e+01 1.077251613416430587e+01 1.399999999999999911e+00 -1.729038856093399745e-01
1.139215088999999992e+01 1.076067333648446933e+01 1.399999999999999911e+00 -1.729049660623513118e-01
1.138023228000000131e+01 1.074883070639565119e+01 1.399999999999999911e+00 -1.729060493048302227e-01
1.136831366999999915e+01 1.073698824445239275e+01 1.399999999999999911e+00 -1.729071353055241234e-01
1.135639506000000054e+01 1.072514595121168668e+01 1.399999999999999911e+00 -1.729082240324905928e-01
1.134447645000000016e+01 1.071330382723296992e+01 1.399999999999999911e+00 -1.729093154530869925e-01
1.133255783999999977e+01 1.070146187307815744e+01 1.399999999999999911e+00 -1.729104095339600300e-01
1.132063922999999939e+01 1.068962008931164043e+01 1.399999999999999911e+00 -1.729115062410354342e-01
1.130872062000000078e+01 1.067777847650030587e+01 1.399999999999999911e+00 -1.729126055395070749e-01
1.129680201000000039e+01 1.066593703521355252e+01 1.399999999999999911e+00 -1.729137073938261937e-01
1.128488340000000001e+01 1.065409576602329800e+01 1.399999999999999911e+00 -1.729148117676904406e-01
1.127296478999999962e+01 1.064225466950400190e+01 1.399999999999999911e+00 -1.729159186240326329e-01
1.126104618000000102e+01 1.063041374623267643e+01 1.399999999999999911e+00 -1.729170279250095421e-01
1.124912756999999885e+01 1.061857299678888644e+01 1.399999999999999911e+00 -1.729181396319904862e-01
1.123720896000000025e+01 1.060673242175479380e+01 1.399999999999999911e+00 -1.729192537055454781e-01
1.122529034999999986e+01 1.059489202171513966e+01 1.399999999999999911e+00 -1.729203701054336795e-01
1.121337174000000125e+01 1.058305179725728529e+01 1.399999999999999911e+00 -1.729214887905912990e-01
1.120145312999999909e+01 1.057121174897120142e+01 1.399999999999999911e+00 -1.729226097191194911e-01
1.118953452000000048e+01 1.055937187744951267e+01 1.399999999999999911e+00 -1.729237328482720604e-01
1.117761591000000010e+01 1.054753218328747799e+01 1.399999999999999911e+00 -1.729248581344429991e-01
1.116569729999999971e+01 1.053569266708303687e+01 1.399999999999999911e+00 -1.729259855331538032e-01
1.115377868999999933e+01 1.052385332943680396e+01 1.399999999999999911e+00 -1.729271149990406764e-01
1.114186008000000072e+01 1.051201417095209223e+01 1.399999999999999911e+00 -1.729282464858414581e-01
1.112994146999999856e+01 1.050017519223492535e+01 1.399999999999999911e+00 -1.729293799463824388e-01
1.111802285999999995e+01 1.048833639389405725e+01 1.399999999999999911e+00 -1.729305153444857246e-01
1.110610424999999957e+01 1.047649777654097747e+01 1.399999999999999911e+00 -1.729316526932667686e-01
1.109418564000000096e+01 1.046465934078994486e+01 1.399999999999999911e+00 -1.729327920189992485e-01
1.108226702999999880e+01 1.045282108725797521e+01 1.399999999999999911e+00 -1.729339333481915708e-01
1.107034842000000019e+01 1.044098301656489092e+01 1.399999999999999911e+00 -1.729350767075887585e-01
1.105842980999999980e+01 1.042914512933330684e+01 1.399999999999999911e+00 -1.729362221241746433e-01
1.104651119999999942e+01 1.041730742618866046e+01 1.399999999999999911e+00 -1.729373696251737813e-01
1.103459258999999903e+01 1.040546990775922964e+01 1.399999999999999911e+00 -1.729385192380537561e-01
1.102267398000000043e+01 1.039363257467614332e+01 1.399999999999999911e+00 -1.729396709905271501e-01
1.101075536999999827e+01 1.038179542757339391e+01 1.399999999999999911e+00 -1.729408249105536810e-01
1.099883675999999966e+01 1.036995846708786395e+01 1.399999999999999911e+00 -1.729419810263371216e-01
1.098691814999999927e+01 1.035812169385933679e+01 1.399999999999999911e+00 -1.729431393588595212e-01
1.097499954000000066e+01 1.034628510853051253e+01 1.399999999999999911e+00 -1.729442999067951625e-01
1.096308093000000028e+01 1.033444871174702229e+01 1.400000000000000133e+00 -1.729454626644198745e-01
1.095116232000000167e+01 1.032261250415745479e+01 1.399999999999999911e+00 -1.729466276257394519e-01
1.093924371000000129e+01 1.031077648641335820e+01 1.399999999999999911e+00 -1.729477947844851871e-01
