# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.232049425833269396e+01 1.399999999999999911e+00 -1.728185640415404734e-01
1.198808138999999962e+01 1.230865058311162130e+01 1.399999999999999911e+00 -1.728193638271739718e-01
1.197616277999999923e+01 1.229680705269412577e+01 1.399999999999999911e+00 -1.728201665162303891e-01
1.196424417000000062e+01 1.228496366749900304e+01 1.399999999999999911e+00 -1.728209721147215550e-01
1.195232556000000024e+01 1.227312042794666702e+01 1.399999999999999911e+00 -1.728217806285842484e-01
1.194040694999999985e+01 1.226127733445914814e+01 1.399999999999999911e+00 -1.728225920636783097e-01
1.192848833999999947e+01 1.224943438746010749e+01 1.399999999999999911e+00 -1.728234064257850866e-01
1.191656973000000086e+01 1.223759158737483865e+01 1.399999999999999911e+00 -1.728242237206056853e-01
1.190465112000000047e+01 1.222574893463027479e+01 1.399999999999999911e+00 -1.728250439537591387e-01
1.189273250999999831e+01 1.221390642965500106e+01 1.399999999999999689e+00 -1.728258671307807415e-01
1.188081389999999971e+01 1.220206407287926886e+01 1.399999999999999911e+00 -1.728266932571200787e-01
1.186889529000000110e+01 1.219022186473498692e+01 1.399999999999999911e+00 -1.728275223381394443e-01
1.185697667999999894e+01 1.217837980565573552e+01 1.399999999999999911e+00 -1.728283543791117594e-01
1.184505806999999855e+01 1.216653789607678959e+01 1.399999999999999911e+00 -1.728291893852187955e-01
1.183313945999999994e+01 1.215469613643510627e+01 1.399999999999999689e+00 -1.728300273615492599e-01
1.182122085000000133e+01 1.214285452716934621e+01 1.399999999999999911e+00 -1.728308683130967971e-01
1.180930223999999917e+01 1.213101306871986651e+01 1.399999999999999911e+00 -1.728317122447581566e-01
1.179738362999999879e+01 1.211917176152875797e+01 1.399999999999999911e+00 -1.728325591613310286e-01
1.178546502000000018e+01 1.210733060603982203e+01 1.399999999999999911e+00 -1.728334090675121837e-01
1.177354640999999980e+01 1.209548960269859386e+01 1.399999999999999689e+00 -1.728342619678953362e-01
1.176162779999999941e+01 1.208364875195235122e+01 1.399999999999999911e+00 -1.728351178669689237e-01
1.174970918999999903e+01 1.207180805425012160e+01 1.399999999999999911e+00 -1.728359767691143856e-01
1.173779057999999864e+01 1.205996751004269107e+01 1.399999999999999911e+00 -1.728368386786036104e-01
1.172587197000000003e+01 1.204812711978260786e+01 1.399999999999999911e+00 -1.728377035995969924e-01
1.171395335999999965e+01 1.203628688392419654e+01 1.399999999999999689e+00 -1.728385715361412389e-01
1.170203474999999926e+01 1.202444680292356871e+01 1.399999999999999911e+00 -1.728394424921668726e-01
1.169011613999999888e+01 1.201260687723862297e+01 1.399999999999999911e+00 -1.728403164714863993e-01
