# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.323096570803345173e+01 1.399999999999999911e+00 -1.727932920697296537e-01
1.198808138999999962e+01 1.321906380524413827e+01 1.399999999999999911e+00 -1.727939977817478934e-01
1.197616277999999923e+01 1.320716193258804516e+01 1.399999999999999911e+00 -1.727947060798883383e-01
1.196424417000000062e+01 1.319526009014671253e+01 1.399999999999999911e+00 -1.727954169712730970e-01
1.195232556000000024e+01 1.318335827800197180e+01 1.399999999999999911e+00 -1.727961304629837824e-01
1.194040694999999985e+01 1.317145649623595105e+01 1.399999999999999911e+00 -1.727968465620604577e-01
1.192848833999999947e+01 1.315955474493107857e+01 1.399999999999999911e+00 -1.727975652755003588e-01
1.191656973000000086e+01 1.314765302417007575e+01 1.399999999999999911e+00 -1.727982866102567294e-01
1.190465112000000047e+01 1.313575133403596773e+01 1.399999999999999911e+00 -1.727990105732375159e-01
1.189273250999999831e+01 1.312384967461207452e+01 1.399999999999999689e+00 -1.727997371713041463e-01
1.188081389999999971e+01 1.311194804598202879e+01 1.399999999999999911e+00 -1.728004664112701427e-01
1.186889529000000110e+01 1.310004644822975983e+01 1.399999999999999911e+00 -1.728011982999001217e-01
1.185697667999999894e+01 1.308814488143949717e+01 1.399999999999999911e+00 -1.728019328439081015e-01
1.184505806999999855e+01 1.307624334569578650e+01 1.399999999999999911e+00 -1.728026700499564194e-01
1.183313945999999994e+01 1.306434184108347907e+01 1.399999999999999689e+00 -1.728034099246542887e-01
1.182122085000000133e+01 1.305244036768773519e+01 1.399999999999999911e+00 -1.728041524745562718e-01
1.180930223999999917e+01 1.304053892559401540e+01 1.399999999999999911e+00 -1.728048977061612534e-01
1.179738362999999879e+01 1.302863751488811062e+01 1.399999999999999911e+00 -1.728056456259105811e-01
1.178546502000000018e+01 1.301673613565611376e+01 1.399999999999999911e+00 -1.728063962401869269e-01
1.177354640999999980e+01 1.300483478798443215e+01 1.399999999999999689e+00 -1.728071495553127057e-01
1.176162779999999941e+01 1.299293347195979464e+01 1.399999999999999911e+00 -1.728079055775158523e-01
1.174970918999999903e+01 1.298103218766924449e+01 1.399999999999999911e+00 -1.728086643124592259e-01
1.173779057999999864e+01 1.296913093520014648e+01 1.399999999999999911e+00 -1.728094257653401411e-01
1.172587197000000003e+01 1.295722971464018336e+01 1.399999999999999911e+00 -1.728101899412669840e-01
1.171395335999999965e+01 1.294532852607736295e+01 1.399999999999999689e+00 -1.728109568452679545e-01
1.170203474999999926e+01 1.293342736960001460e+01 1.399999999999999911e+00 -1.728117264822891797e-01
1.169011613999999888e+01 1.292152624529679450e+01 1.399999999999999911e+00 -1.728124988571931864e-01
1.167819753000000027e+01 1.290962515325668214e+01 1.399999999999999911e+00 -1.728132739747569313e-01
1.166627891999999989e+01 1.289772409356899097e+01 1.399999999999999911e+00 -1.728140518396698855e-01
1.165436030999999772e+01 1.288582306632335772e+01 1.399999999999999689e+00 -1.728148324565324800e-01
1.164244169999999912e+01 1.287392207160975666e+01 1.399999999999999911e+00 -1.728156158298538025e-01
1.163052309000000051e+01 1.286202110951849242e+01 1.399999999999999911e+00 -1.728164019640502092e-01
1.161860448000000012e+01 1.285012018014020008e+01 1.399999999999999689e+00 -1.728171908634429932e-01
1.160668586999999796e+01 1.283821928356585218e+01 1.399999999999999911e+00 -1.728179825322564145e-01
1.159476725999999935e+01 1.282631841988676591e+01 1.399999999999999689e+00 -1.728187769746160618e-01
1.158284865000000075e+01 1.281441758919458884e+01 1.399999999999999911e+00 -1.728195741945464103e-01
1.157093004000000036e+01 1.280251679158130962e+01 1.399999999999999911e+00 -1.728203741959691009e-01
1.155901142999999998e+01 1.279061602713926327e+01 1.399999999999999911e+00 -1.728211769827005806e-01
1.154709282000000137e+01 1.277871529596112765e+01 1.400000000000000133e+00 -1.728219825584501879e-01
1.153517421000000098e+01 1.276681459813992170e+01 1.399999999999999911e+00 -1.728227909268179319e-01
1.152325560000000060e+01 1.275491393376901783e+01 1.399999999999999911e+00 -1.728236020912922999e-01
1.151133699000000021e+01 1.274301330294212775e+01 1.399999999999999911e+00 -1.728244160552480646e-01
1.149941838000000160e+01 1.273111270575332732e+01 1.399999999999999911e+00 -1.728252328219441747e-01
1.148749976999999944e+01 1.271921214229702812e+01 1.400000000000000133e+00 -1.728260523961115958e-01
1.147558116000000084e+01 1.270731161266800946e+01 1.399999999999999911e+00 -1.728268747879006251e-01
1.146366255000000045e+01 1.269541111696139346e+01 1.399999999999999911e+00 -1.728277000086380910e-01
1.145174394000000007e+01 1.268351065527266819e+01 1.399999999999999911e+00 -1.728285280696481852e-01
1.143982532999999968e+01 1.267161022769767698e+01 1.399999999999999911e+00 -1.728293589822516019e-01
1.142790672000000107e+01 1.265970983433262198e+01 1.400000000000000133e+00 -1.728301927577647057e-01
1.141598811000000069e+01 1.264780947527406774e+01 1.399999999999999911e+00 -1.728310294074985598e-01
1.140406950000000030e+01 1.263590915061894115e+01 1.399999999999999911e+00 -1.728318689427580657e-01
1.139215088999999992e+01 1.262400886046454040e+01 1.399999999999999911e+00 -1.728327113748408528e-01
1.138023228000000131e+01 1.261210860490852248e+01 1.399999999999999911e+00 -1.728335567150365015e-01
1.136831366999999915e+01 1.260020838404891563e+01 1.399999999999999911e+00 -1.728344049746254607e-01
1.135639506000000054e+01 1.258830819798412470e+01 1.399999999999999911e+00 -1.728352561648780483e-01
1.134447645000000016e+01 1.257640804681291691e+01 1.399999999999999911e+00 -1.728361102970534802e-01
1.133255783999999977e+01 1.256450793063443783e+01 1.399999999999999911e+00 -1.728369673823987596e-01
1.132063922999999939e+01 1.255260784954821141e+01 1.399999999999999911e+00 -1.728378274321476782e-01
1.130872062000000078e+01 1.254070780365413640e+01 1.399999999999999911e+00 -1.728386904575196781e-01
1.129680201000000039e+01 1.252880779305248815e+01 1.399999999999999911e+00 -1.728395564697188247e-01
1.128488340000000001e+01 1.251690781784392748e+01 1.399999999999999911e+00 -1.728404254799326689e-01
1.127296478999999962e+01 1.250500787812949532e+01 1.399999999999999911e+00 -1.728412974993310536e-01
1.126104618000000102e+01 1.249310797401062345e+01 1.399999999999999911e+00 -1.728421725390697217e-01
1.124912756999999885e+01 1.248120810558911487e+01 1.399999999999999911e+00 -1.728430506103616482e-01
1.123720896000000025e+01 1.246930827296718292e+01 1.399999999999999911e+00 -1.728439317244626627e-01
1.122529034999999986e+01 1.245740847624740866e+01 1.399999999999999911e+00 -1.728448158926099709e-01
1.121337174000000125e+01 1.244550871553278348e+01 1.399999999999999911e+00 -1.728457031260189902e-01
1.120145312999999909e+01 1.243360899092667893e+01 1.399999999999999911e+00 -1.728465934358823231e-01
1.118953452000000048e+01 1.242170930253287509e+01 1.399999999999999911e+00 -1.728474868333682857e-01
1.117761591000000010e+01 1.240980965045553930e+01 1.399999999999999911e+00 -1.728483833296197703e-01
1.116569729999999971e+01 1.239791003479924214e+01 1.399999999999999911e+00 -1.728492829357528016e-01
1.115377868999999933e+01 1.238601045566895742e+01 1.399999999999999911e+00 -1.728501856628552880e-01
1.114186008000000072e+01 1.237411091317006218e+01 1.399999999999999911e+00 -1.728510915219856336e-01
1.112994146999999856e+01 1.236221140740833135e+01 1.399999999999999911e+00 -1.728520005241712953e-01
1.111802285999999995e+01 1.235031193848996267e+01 1.399999999999999911e+00 -1.728529126804075056e-01
1.110610424999999957e+01 1.233841250652154820e+01 1.399999999999999911e+00 -1.728538280016556350e-01
1.109418564000000096e+01 1.232651311161009922e+01 1.399999999999999911e+00 -1.728547464988418880e-01
1.108226702999999880e+01 1.231461375386303381e+01 1.399999999999999911e+00 -1.728556681828558039e-01
1.107034842000000019e+01 1.230271443338819815e+01 1.399999999999999911e+00 -1.728565930645486193e-01
1.105842980999999980e+01 1.229081515029383986e+01 1.399999999999999911e+00 -1.728575211547317969e-01
1.104651119999999942e+01 1.227891590468863470e+01 1.399999999999999911e+00 -1.728584524641754994e-01
1.103459258999999903e+01 1.226701669668168115e+01 1.399999999999999911e+00 -1.728593870036068958e-01
1.102267398000000043e+01 1.225511752638249874e+01 1.399999999999999911e+00 -1.728603247837085799e-01
1.101075536999999827e+01 1.224321839390102440e+01 1.399999999999999911e+00 -1.728612658151169323e-01
1.099883675999999966e+01 1.223131929934763917e+01 1.399999999999999911e+00 -1.728622101084150986e-01
1.098691814999999927e+01 1.221942024283313977e+01 1.399999999999999911e+00 -1.728631576666632974e-01
1.097499954000000066e+01 1.220752122446876164e+01 1.399999999999999911e+00 -1.728641084703091690e-01
1.096308093000000028e+01 1.219562224436616837e+01 1.400000000000000133e+00 -1.728650624950925918e-01
1.095116232000000167e+01 1.218372330263746761e+01 1.399999999999999911e+00 -1.728660197161706324e-01
1.093924371000000129e+01 1.217182439939519334e+01 1.399999999999999911e+00 -1.728669801081086088e-01
1.092732509999999913e+01 1.215992553475232896e+01 1.399999999999999911e+00 -1.728679436448713469e-01
1.091540649000000052e+01 1.214802670882230196e+01 1.399999999999999911e+00 -1.728689102998140770e-01
1.090348788000000191e+01 1.213612792171897681e+01 1.400000000000000133e+00 -1.728698800456733575e-01
1.089156927000000152e+01 1.212422917355666740e+01 1.399999999999999911e+00 -1.728708528545577772e-01
1.087965065999999936e+01 1.211233046445013350e+01 1.399999999999999911e+00 -1.728718286979386010e-01
1.086773205000000075e+01 1.210043179451459672e+01 1.399999999999999911e+00 -1.728728075466401670e-01
1.085581344000000215e+01 1.208853316386572097e+01 1.399999999999999911e+00 -1.728737893708303941e-01
1.084389482999999998e+01 1.207663457261962492e+01 1.400000000000000133e+00 -1.728747741400107341e-01
1.083197621999999960e+01 1.206473602089289443e+01 1.399999999999999911e+00 -1.728757618230064297e-01
1.082005761000000099e+01 1.205283750880256832e+01 1.399999999999999911e+00 -1.728767523879563561e-01
1.080813900000000061e+01 1.204093903646614905e+01 1.399999999999999911e+00 -1.728777458023028901e-01
1.079622039000000022e+01 1.202904060400160269e+01 1.399999999999999911e+00 -1.728787420327813351e-01
1.078430177999999984e+01 1.201714221152736606e+01 1.399999999999999911e+00 -1.728797410454096795e-01
1.077238317000000123e+01 1.200524385916234138e+01 1.399999999999999911e+00 -1.728807428054776607e-01
1.076046456000000084e+01 1.199334554702590161e+01 1.399999999999999911e+00 -1.728817472775161790e-01
1.074854595000000046e+01 1.198144727523789399e+01 1.399999999999999911e+00 -1.728827544249504633e-01
1.073662734000000007e+01 1.196954904391864716e+01 1.399999999999999911e+00 -1.728837642101341832e-01
1.072470872999999969e+01 1.195765085318896048e+01 1.399999999999999911e+00 -1.728847765946291137e-01
1.071279012000000108e+01 1.194575270317012183e+01 1.399999999999999911e+00 -1.728857915392035260e-01
1.070087151000000070e+01 1.193385459398389514e+01 1.399999999999999911e+00 -1.728868090038203909e-01
1.068895290000000031e+01 1.192195652575253106e+01 1.399999999999999911e+00 -1.728878289476254715e-01
1.067703428999999993e+01 1.191005849859877586e+01 1.399999999999999911e+00 -1.728888513289352780e-01
1.066511568000000132e+01 1.189816051264585894e+01 1.399999999999999911e+00 -1.728898761052248267e-01
