# r12 r13 r23 energy
1.149941838000000160e+01 1.055599053963786282e+01 1.399999999999999911e+00 -1.729107202074884886e-01
1.148749976999999944e+01 1.054412451577946364e+01 1.400000000000000133e+00 -1.729118032212948741e-01
1.147558116000000084e+01 1.053225861067452662e+01 1.399999999999999911e+00 -1.729128881235974802e-01
1.146366255000000045e+01 1.052039282472487081e+01 1.399999999999999911e+00 -1.729139748679029143e-01
1.145174394000000007e+01 1.050852715833413420e+01 1.399999999999999911e+00 -1.729150634068094272e-01
1.143982532999999968e+01 1.049666161190777025e+01 1.399999999999999911e+00 -1.729161536922722564e-01
1.142790672000000107e+01 1.048479618585307094e+01 1.400000000000000133e+00 -1.729172457006310226e-01
1.141598811000000069e+01 1.047293088057916144e+01 1.399999999999999911e+00 -1.729183394529924533e-01
1.140406950000000030e+01 1.046106569649702323e+01 1.399999999999999911e+00 -1.729194349753298277e-01
1.139215088999999992e+01 1.044920063401950294e+01 1.399999999999999911e+00 -1.729205322938583145e-01
1.138023228000000131e+01 1.043733569356131774e+01 1.399999999999999911e+00 -1.729216314350368877e-01
1.136831366999999915e+01 1.042547087553906238e+01 1.399999999999999911e+00 -1.729227324255706855e-01
1.135639506000000054e+01 1.041360618037123942e+01 1.399999999999999911e+00 -1.729238352924130917e-01
1.134447645000000016e+01 1.040174160847824325e+01 1.399999999999999911e+00 -1.729249400627679567e-01
1.133255783999999977e+01 1.038987716028239205e+01 1.399999999999999911e+00 -1.729260467640918730e-01
1.132063922999999939e+01 1.037801283620792780e+01 1.399999999999999911e+00 -1.729271554240962572e-01
1.130872062000000078e+01 1.036614863668103226e+01 1.399999999999999911e+00 -1.729282660707497365e-01
1.129680201000000039e+01 1.035428456212983228e+01 1.399999999999999911e+00 -1.729293787322803422e-01
1.128488340000000001e+01 1.034242061298441762e+01 1.399999999999999911e+00 -1.729304934371778124e-01
1.127296478999999962e+01 1.033055678967684798e+01 1.399999999999999911e+00 -1.729316102141958411e-01
1.126104618000000102e+01 1.031869309264117085e+01 1.399999999999999911e+00 -1.729327290923544647e-01
1.124912756999999885e+01 1.030682952231341432e+01 1.399999999999999911e+00 -1.729338501009422824e-01
1.123720896000000025e+01 1.029496607913162798e+01 1.399999999999999911e+00 -1.729349732695188713e-01
1.122529034999999986e+01 1.028310276353586517e+01 1.399999999999999911e+00 -1.729360986279171730e-01
1.121337174000000125e+01 1.027123957596821846e+01 1.399999999999999911e+00 -1.729372262062456866e-01
1.120145312999999909e+01 1.025937651687280550e+01 1.399999999999999911e+00 -1.729383560348911331e-01
1.118953452000000048e+01 1.024751358669581514e+01 1.399999999999999911e+00 -1.729394881445205645e-01
1.117761591000000010e+01 1.023565078588548438e+01 1.399999999999999911e+00 -1.729406225660840291e-01
1.116569729999999971e+01 1.022378811489213035e+01 1.399999999999999911e+00 -1.729417593308167911e-01
1.115377868999999933e+01 1.021192557416815916e+01 1.399999999999999911e+00 -1.729428984702419680e-01
1.114186008000000072e+01 1.020006316416807657e+01 1.399999999999999911e+00 -1.729440400161728064e-01
1.112994146999999856e+01 1.018820088534849688e+01 1.399999999999999911e+00 -1.729451840007152907e-01
1.111802285999999995e+01 1.017633873816816426e+01 1.399999999999999911e+00 -1.729463304562705861e-01
1.110610424999999957e+01 1.016447672308795269e+01 1.399999999999999911e+00 -1.729474794155375361e-01
1.109418564000000096e+01 1.015261484057088914e+01 1.399999999999999911e+00 -1.729486309115151887e-01
1.108226702999999880e+01 1.014075309108215528e+01 1.399999999999999911e+00 -1.729497849775052942e-01
1.107034842000000019e+01 1.012889147508912302e+01 1.399999999999999911e+00 -1.729509416471149141e-01
1.105842980999999980e+01 1.011702999306132966e+01 1.399999999999999911e+00 -1.729521009542588916e-01
1.104651119999999942e+01 1.010516864547052585e+01 1.399999999999999911e+00 -1.729532629331625160e-01
1.103459258999999903e+01 1.009330743279066844e+01 1.399999999999999911e+00 -1.729544276183640206e-01
1.102267398000000043e+01 1.008144635549794543e+01 1.399999999999999911e+00 -1.729555950447172197e-01
1.101075536999999827e+01 1.006958541407077412e+01 1.399999999999999911e+00 -1.729567652473940897e-01
1.099883675999999966e+01 1.005772460898982956e+01 1.399999999999999911e+00 -1.729579382618821881e-01
1.098691814999999927e+01 1.004586394073805167e+01 1.399999999999999911e+00 -1.729591141165192358e-01
1.097499954000000066e+01 1.003400340980065408e+01 1.399999999999999911e+00 -1.729602928174077126e-01
1.096308093000000028e+01 1.002214301666514373e+01 1.400000000000000133e+00 -1.729614743663244192e-01
1.095116232000000167e+01 1.001028276182133325e+01 1.399999999999999911e+00 -1.729626587648496194e-01
1.093924371000000129e+01 9.998422645761349870e+00 1.399999999999999911e+00 -1.729638460143333167e-01
1.092732509999999913e+01 9.986562668979656721e+00 1.399999999999999911e+00 -1.729650360977306456e-01
1.091540649000000052e+01 9.974702831973065287e+00 1.399999999999999911e+00 -1.729662289481767867e-01
1.090348788000000191e+01 9.962843135240742498e+00 1.400000000000000133e+00 -1.729674244891938328e-01
1.089156927000000152e+01 9.950983579284226721e+00 1.399999999999999911e+00 -1.729686226428043261e-01
1.087965065999999936e+01 9.939124164607445522e+00 1.399999999999999911e+00 -1.729698233295083043e-01
1.086773205000000075e+01 9.927264891716738759e+00 1.399999999999999911e+00 -1.729710264682600973e-01
1.085581344000000215e+01 9.915405761120847927e+00 1.399999999999999911e+00 -1.729722319764447347e-01
1.084389482999999998e+01 9.903546773330948128e+00 1.400000000000000133e+00 -1.729734397698538539e-01
1.083197621999999960e+01 9.891687928860669388e+00 1.399999999999999911e+00 -1.729746497626615809e-01
1.082005761000000099e+01 9.879829228226094884e+00 1.399999999999999911e+00 -1.729758618673995219e-01
1.080813900000000061e+01 9.867970671945776928e+00 1.399999999999999911e+00 -1.729770759949318670e-01
1.079622039000000022e+01 9.856112260540767167e+00 1.399999999999999911e+00 -1.729782920544298552e-01
1.078430177999999984e+01 9.844253994534614804e+00 1.399999999999999911e+00 -1.729795099533459890e-01
1.077238317000000123e+01 9.832395874453395024e+00 1.399999999999999911e+00 -1.729807295973875281e-01
1.076046456000000084e+01 9.820537900825705435e+00 1.399999999999999911e+00 -1.729819508904901493e-01
1.074854595000000046e+01 9.808680074182705155e+00 1.399999999999999911e+00 -1.729831737347905796e-01
1.073662734000000007e+01 9.796822395058113031e+00 1.399999999999999911e+00 -1.729843980305992013e-01
1.072470872999999969e+01 9.784964863988230732e+00 1.399999999999999911e+00 -1.729856236763722133e-01
1.071279012000000108e+01 9.773107481511955186e+00 1.399999999999999911e+00 -1.729868505686831259e-01
1.070087151000000070e+01 9.761250248170789234e+00 1.399999999999999911e+00 -1.729880786021940620e-01
1.068895290000000031e+01 9.749393164508870058e+00 1.399999999999999911e+00 -1.729893076696264742e-01
1.067703428999999993e+01 9.737536231072979831e+00 1.399999999999999911e+00 -1.729905376617315582e-01
1.066511568000000132e+01 9.725679448412556383e+00 1.399999999999999911e+00 -1.729917684672598877e-01
1.065319707000000093e+01 9.713822817079707406e+00 1.399999999999999911e+00 -1.729929999729309942e-01
1.064127845999999877e+01 9.701966337629244208e+00 1.399999999999999911e+00 -1.729942320634021979e-01
1.062935985000000016e+01 9.690110010618679937e+00 1.399999999999999911e+00 -1.729954646212369940e-01
1.061744124000000156e+01 9.678253836608254446e+00 1.399999999999999911e+00 -1.729966975268731333e-01
1.060552262999999940e+01 9.666397816160941403e+00 1.399999999999999911e+00 -1.729979306585897880e-01
1.059360401999999901e+01 9.654541949842485593e+00 1.399999999999999911e+00 -1.729991638924747444e-01
1.058168541000000040e+01 9.642686238221399364e+00 1.399999999999999911e+00 -1.730003971023906795e-01
1.056976680000000179e+01 9.630830681868985721e+00 1.399999999999999911e+00 -1.730016301599409945e-01
1.055784818999999963e+01 9.618975281359357865e+00 1.399999999999999911e+00 -1.730028629344353142e-01
1.054592957999999925e+01 9.607120037269458734e+00 1.399999999999999911e+00 -1.730040952928542097e-01
1.053401097000000064e+01 9.595264950179071661e+00 1.399999999999999911e+00 -1.730053270998134496e-01
1.052209236000000026e+01 9.583410020670841689e+00 1.399999999999999911e+00 -1.730065582175276950e-01
1.051017374999999987e+01 9.571555249330293336e+00 1.399999999999999911e+00 -1.730077885057736686e-01
1.049825513999999949e+01 9.559700636745844804e+00 1.399999999999999911e+00 -1.730090178218924302e-01
1.048633652999999910e+01 9.547846183508834628e+00 1.399999999999999911e+00 -1.730102460397293651e-01
1.047441792000000049e+01 9.535991890213532329e+00 1.399999999999999911e+00 -1.730114730804752365e-01
1.046249931000000011e+01 9.524137757457147302e+00 1.399999999999999911e+00 -1.730126988718106718e-01
1.045058069999999972e+01 9.512283785839873218e+00 1.399999999999999911e+00 -1.730139233400289911e-01
1.043866208999999934e+01 9.500429975964884477e+00 1.399999999999999911e+00 -1.730151464100128933e-01
1.042674348000000073e+01 9.488576328438359297e+00 1.399999999999999911e+00 -1.730163680120345160e-01
1.041482487000000035e+01 9.476722843869502810e+00 1.399999999999999911e+00 -1.730175881055952269e-01
1.040290625999999818e+01 9.464869522870561269e+00 1.399999999999999911e+00 -1.730188066579254613e-01
1.039098764999999958e+01 9.453016366056848696e+00 1.399999999999999911e+00 -1.730200236355629029e-01
1.037906904000000097e+01 9.441163374046757539e+00 1.399999999999999911e+00 -1.730212390043391057e-01
1.036715043000000058e+01 9.429310547461776437e+00 1.399999999999999911e+00 -1.730224527293657000e-01
1.035523181999999842e+01 9.417457886926518640e+00 1.399999999999999911e+00 -1.730236647750206525e-01
1.034331320999999981e+01 9.405605393068741549e+00 1.399999999999999911e+00 -1.730248751049341394e-01
1.033139460000000120e+01 9.393753066519353823e+00 1.399999999999999911e+00 -1.730260836819743353e-01
1.031947598999999904e+01 9.381900907912443799e+00 1.399999999999999911e+00 -1.730272904682324531e-01
1.030755737999999866e+01 9.370048917885306139e+00 1.399999999999999911e+00 -1.730284954250081164e-01
1.029563877000000005e+01 9.358197097078452487e+00 1.399999999999999911e+00 -1.730296985127939835e-01
1.028372016000000144e+01 9.346345446135627455e+00 1.399999999999999911e+00 -1.730308996912602315e-01
1.027180154999999928e+01 9.334493965703840601e+00 1.399999999999999911e+00 -1.730320989192387360e-01
1.025988293999999890e+01 9.322642656433385966e+00 1.399999999999999911e+00 -1.730332961547070558e-01
1.024796433000000029e+01 9.310791518977854508e+00 1.399999999999999911e+00 -1.730344913547718078e-01
1.023604571999999990e+01 9.298940553994160751e+00 1.399999999999999911e+00 -1.730356844756519574e-01
1.022412710999999952e+01 9.287089762142558769e+00 1.399999999999999911e+00 -1.730368754726618885e-01
1.021220849999999913e+01 9.275239144086674159e+00 1.399999999999999911e+00 -1.730380643001936669e-01
1.020028988999999875e+01 9.263388700493516481e+00 1.399999999999999911e+00 -1.730392509116996380e-01
1.018837128000000014e+01 9.251538432033502346e+00 1.399999999999999911e+00 -1.730404352596739970e-01
1.017645266999999976e+01 9.239688339380473181e+00 1.399999999999999911e+00 -1.730416172956345533e-01
1.016453405999999760e+01 9.227838423211725427e+00 1.399999999999999911e+00 -1.730427969701037738e-01
1.015261544999999899e+01 9.215988684208038961e+00 1.399999999999999911e+00 -1.730439742325896868e-01
1.014069684000000038e+01 9.204139123053669991e+00 1.399999999999999911e+00 -1.730451490315662311e-01
1.012877822999999999e+01 9.192289740436407897e+00 1.399999999999999911e+00 -1.730463213144534107e-01
1.011685961999999783e+01 9.180440537047571681e+00 1.399999999999999911e+00 -1.730474910275969502e-01
1.010494100999999922e+01 9.168591513582056152e+00 1.399999999999999911e+00 -1.730486581162475057e-01
1.009302240000000062e+01 9.156742670738330148e+00 1.399999999999999911e+00 -1.730498225245395705e-01
1.008110379000000023e+01 9.144894009218479169e+00 1.399999999999999911e+00 -1.730509841954700478e-01
1.006918517999999807e+01 9.133045529728216039e+00 1.399999999999999911e+00 -1.730521430708761299e-01
1.005726656999999946e+01 9.121197232976918201e+00 1.399999999999999911e+00 -1.730532990914130098e-01
1.004534796000000085e+01 9.109349119677634832e+00 1.399999999999999911e+00 -1.730544521965310945e-01
1.003342934999999869e+01 9.097501190547118810e+00 1.399999999999999911e+00 -1.730556023244527730e-01
1.002151073999999831e+01 9.085653446305853365e+00 1.399999999999999911e+00 -1.730567494121485472e-01
1.000959212999999970e+01 9.073805887678076942e+00 1.399999999999999911e+00 -1.730578933953131060e-01
9.997673519999999314e+00 9.061958515391795643e+00 1.399999999999999911e+00 -1.730590342082458377e-01
9.985754909999998929e+00 9.050111330178820523e+00 1.399999999999999911e+00 -1.730601717624811742e-01
9.973836299999998545e+00 9.038264332774790688e+00 1.399999999999999911e+00 -1.730613059191584424e-01
9.961917689999999936e+00 9.026417523919192831e+00 1.399999999999999911e+00 -1.730624365301386969e-01
9.949999079999999552e+00 9.014570904355387881e+00 1.399999999999999911e+00 -1.730635634445653603e-01
9.938080470000000943e+00 9.002724474830637647e+00 1.399999999999999911e+00 -1.730646865088183439e-01
9.926161860000000559e+00 8.990878236096133236e+00 1.399999999999999911e+00 -1.730658055651982663e-01
9.914243250000000174e+00 8.979032188907014600e+00 1.399999999999999911e+00 -1.730669204427419949e-01
9.902324639999999789e+00 8.967186334022402505e+00 1.399999999999999911e+00 -1.730680309622822655e-01
9.890406030000001181e+00 8.955340672205423402e+00 1.399999999999999911e+00 -1.730691369413493164e-01
9.878487419999999020e+00 8.943495204223225414e+00 1.399999999999999911e+00 -1.730702381941494616e-01
9.866568810000000411e+00 8.931649930847026297e+00 1.399999999999999911e+00 -1.730713345315089691e-01
9.854650200000000027e+00 8.919804852852118771e+00 1.399999999999999911e+00 -1.730724257608171057e-01
9.842731589999999642e+00 8.907959971017909595e+00 1.399999999999999911e+00 -1.730735116859682676e-01
9.830812979999999257e+00 8.896115286127940891e+00 1.399999999999999911e+00 -1.730745921073028326e-01
9.818894370000000649e+00 8.884270798969927441e+00 1.399999999999999911e+00 -1.730756668215473748e-01
9.806975760000000264e+00 8.872426510335767347e+00 1.399999999999999911e+00 -1.730767356217536301e-01
9.795057150000001656e+00 8.860582421021586441e+00 1.399999999999999911e+00 -1.730777982972363516e-01
9.783138539999999495e+00 8.848738531827756049e+00 1.399999999999999911e+00 -1.730788546335104983e-01
9.771219930000000886e+00 8.836894843558932067e+00 1.399999999999999911e+00 -1.730799044122265928e-01
9.759301319999998725e+00 8.825051357024060295e+00 1.399999999999999911e+00 -1.730809474111059676e-01
9.747382710000000117e+00 8.813208073036442158e+00 1.399999999999999911e+00 -1.730819834038739291e-01
9.735464099999999732e+00 8.801364992413725830e+00 1.399999999999999911e+00 -1.730830121601925620e-01
9.723545490000001124e+00 8.789522115977963068e+00 1.399999999999999911e+00 -1.730840334455918395e-01
9.711626880000000739e+00 8.777679444555616328e+00 1.399999999999999911e+00 -1.730850470213998460e-01
9.699708270000000354e+00 8.765836978977612048e+00 1.399999999999999911e+00 -1.730860526446717229e-01
9.687789659999999969e+00 8.753994720079349534e+00 1.399999999999999911e+00 -1.730870500681175317e-01
9.675871050000001361e+00 8.742152668700750695e+00 1.399999999999999911e+00 -1.730880390401621782e-01
9.663952439999999200e+00 8.730310825686261822e+00 1.399999999999999911e+00 -1.730890193063255311e-01
9.652033830000000592e+00 8.718469191884924641e+00 1.399999999999999911e+00 -1.730899906086294238e-01
9.640115220000000207e+00 8.706627768150365654e+00 1.399999999999999911e+00 -1.730909526845197388e-01
9.628196609999999822e+00 8.694786555340858314e+00 1.399999999999999911e+00 -1.730919052667709013e-01
9.616277999999999437e+00 8.682945554319339010e+00 1.399999999999999911e+00 -1.730928480834071082e-01
9.604359390000000829e+00 8.671104765953439042e+00 1.399999999999999911e+00 -1.730937808576215320e-01
9.592440780000000444e+00 8.659264191115523701e+00 1.399999999999999911e+00 -1.730947033076946640e-01
9.580522170000000060e+00 8.647423830682717139e+00 1.399999999999999911e+00 -1.730956151469111859e-01
9.568603560000001451e+00 8.635583685536943221e+00 1.399999999999999911e+00 -1.730965160834752326e-01
9.556684950000001066e+00 8.623743756564948626e+00 1.399999999999999911e+00 -1.730974058204243216e-01
9.544766340000000682e+00 8.611904044658341917e+00 1.399999999999999911e+00 -1.730982840555419788e-01
9.532847730000000297e+00 8.600064550713625522e+00 1.399999999999999911e+00 -1.730991504812685877e-01
9.520929120000001689e+00 8.588225275632229483e+00 1.399999999999999911e+00 -1.731000047846110446e-01
9.509010510000001304e+00 8.576386220320539877e+00 1.399999999999999911e+00 -1.731008466470505547e-01
9.497091900000000919e+00 8.564547385689946779e+00 1.399999999999999911e+00 -1.731016757445613397e-01
9.485173290000000534e+00 8.552708772656858471e+00 1.399999999999999911e+00 -1.731024917618923520e-01
9.473254680000000150e+00 8.540870382142754735e+00 1.399999999999999911e+00 -1.731032944069699764e-01
9.461336070000001541e+00 8.529032215074217049e+00 1.399999999999999911e+00 -1.731040833859629757e-01
9.449417460000001157e+00 8.517194272382948128e+00 1.399999999999999911e+00 -1.731048583998718027e-01
9.437498850000000772e+00 8.505356555005830543e+00 1.399999999999999911e+00 -1.731056191444396430e-01
9.425580240000000387e+00 8.493519063884949816e+00 1.399999999999999911e+00 -1.731063653100283761e-01
9.413661630000000002e+00 8.481681799967631719e+00 1.399999999999999911e+00 -1.731070965809389239e-01
9.401743020000001394e+00 8.469844764206479582e+00 1.399999999999999911e+00 -1.731078126353748636e-01
9.389824410000001009e+00 8.458007957559411594e+00 1.399999999999999911e+00 -1.731085131458685866e-01
9.377905800000000625e+00 8.446171380989698108e+00 1.399999999999999911e+00 -1.731091977792019454e-01
9.365987190000000240e+00 8.434335035465993613e+00 1.399999999999999911e+00 -1.731098661963082208e-01
9.354068579999999855e+00 8.422498921962386476e+00 1.399999999999999911e+00 -1.731105180521711195e-01
9.342149970000001247e+00 8.410663041458423805e+00 1.399999999999999911e+00 -1.731111529957224948e-01
9.330231360000000862e+00 8.398827394939152313e+00 1.399999999999999911e+00 -1.731117706697387071e-01
9.318312750000000477e+00 8.386991983395166272e+00 1.399999999999999911e+00 -1.731123707107347365e-01
9.306394140000000093e+00 8.375156807822635940e+00 1.399999999999999911e+00 -1.731129527488566855e-01
9.294475529999999708e+00 8.363321869223351968e+00 1.399999999999999911e+00 -1.731135164077725885e-01
9.282556920000001099e+00 8.351487168604762701e+00 1.399999999999999911e+00 -1.731140613045613619e-01
9.270638310000000715e+00 8.339652706980011487e+00 1.399999999999999911e+00 -1.731145870495995887e-01
9.258719700000000330e+00 8.327818485367986412e+00 1.399999999999999911e+00 -1.731150932464470826e-01
9.246801090000001722e+00 8.315984504793354049e+00 1.399999999999999911e+00 -1.731155794917298707e-01
9.234882480000001337e+00 8.304150766286593210e+00 1.399999999999999911e+00 -1.731160453750215378e-01
9.222963870000000952e+00 8.292317270884051794e+00 1.399999999999999911e+00 -1.731164904787226289e-01
9.211045260000000567e+00 8.280484019627976977e+00 1.399999999999999911e+00 -1.731169143779381359e-01
9.199126650000000183e+00 8.268651013566563179e+00 1.399999999999999911e+00 -1.731173166403526253e-01
9.187208039999999798e+00 8.256818253753987591e+00 1.399999999999999911e+00 -1.731176968261037008e-01
9.175289429999999413e+00 8.244985741250461686e+00 1.399999999999999911e+00 -1.731180544875184912e-01
9.163370820000000805e+00 8.233153477122266750e+00 1.399999999999999911e+00 -1.731183891645224904e-01
9.151452210000000420e+00 8.221321462441798289e+00 1.399999999999999911e+00 -1.731187003833746518e-01
9.139533600000000035e+00 8.209489698287617543e+00 1.399999999999999911e+00 -1.731189876617050816e-01
9.127614989999999651e+00 8.197658185744483461e+00 1.399999999999999911e+00 -1.731192505087115197e-01
9.115696379999999266e+00 8.185826925903407769e+00 1.399999999999999911e+00 -1.731194884250153720e-01
9.103777770000000658e+00 8.173995919861694048e+00 1.399999999999999911e+00 -1.731197009025161881e-01
9.091859160000000273e+00 8.162165168722980368e+00 1.399999999999999911e+00 -1.731198874242438901e-01
9.079940549999999888e+00 8.150334673597294355e+00 1.399999999999999911e+00 -1.731200474642077269e-01
9.068021940000001280e+00 8.138504435601094045e+00 1.399999999999999911e+00 -1.731201804872440353e-01
9.056103329999999119e+00 8.126674455857306967e+00 1.399999999999999911e+00 -1.731202859488603363e-01
9.044184720000000510e+00 8.114844735495397643e+00 1.399999999999999911e+00 -1.731203632950776561e-01
9.032266110000000126e+00 8.103015275651385352e+00 1.399999999999999911e+00 -1.731204119622704873e-01
9.020347499999999741e+00 8.091186077467920512e+00 1.399999999999999911e+00 -1.731204313770037806e-01
9.008428890000001132e+00 8.079357142094313105e+00 1.399999999999999911e+00 -1.731204209558674101e-01
8.996510280000000748e+00 8.067528470686591291e+00 1.399999999999999911e+00 -1.731203801052371427e-01
8.984591670000000363e+00 8.055700064407544048e+00 1.399999999999999911e+00 -1.731203082153285056e-01
8.972673059999999978e+00 8.043871924426779785e+00 1.399999999999999911e+00 -1.731202046556101215e-01
8.960754449999999594e+00 8.032044051920763650e+00 1.399999999999999911e+00 -1.731200687835726393e-01
8.948835840000000985e+00 8.020216448072876148e+00 1.399999999999999911e+00 -1.731198999455393905e-01
8.936917230000000600e+00 8.008389114073464654e+00 1.399999999999999911e+00 -1.731196974764797059e-01
8.924998620000000216e+00 7.996562051119886938e+00 1.399999999999999911e+00 -1.731194606996178942e-01
8.913080009999999831e+00 7.984735260416568892e+00 1.399999999999999911e+00 -1.731191889095819447e-01
8.901161399999999446e+00 7.972908743175059598e+00 1.399999999999999911e+00 -1.731188813592632048e-01
8.889242790000000838e+00 7.961082500614073965e+00 1.399999999999999911e+00 -1.731185372854908144e-01
8.877324180000000453e+00 7.949256533959551341e+00 1.399999999999999911e+00 -1.731181559117138669e-01
8.865405570000000068e+00 7.937430844444709699e+00 1.399999999999999911e+00 -1.731177364477776981e-01
8.853486959999999684e+00 7.925605433310098036e+00 1.399999999999999911e+00 -1.731172780896973462e-01
8.841568349999999299e+00 7.913780301803652328e+00 1.399999999999999911e+00 -1.731167800194280126e-01
8.829649740000000691e+00 7.901955451180750600e+00 1.399999999999999911e+00 -1.731162414046302778e-01
8.817731130000000306e+00 7.890130882704257331e+00 1.399999999999999911e+00 -1.731156614041800823e-01
8.805812519999999921e+00 7.878306597644599840e+00 1.399999999999999911e+00 -1.731150392005444127e-01
8.793893909999999536e+00 7.866482597279805589e+00 1.399999999999999911e+00 -1.731143739777227519e-01
8.781975299999999152e+00 7.854658882895572347e+00 1.399999999999999911e+00 -1.731136649057643806e-01
8.770056690000000543e+00 7.842835455785318821e+00 1.399999999999999911e+00 -1.731129111404949850e-01
8.758138080000000159e+00 7.831012317250236165e+00 1.399999999999999911e+00 -1.731121118232842870e-01
8.746219469999999774e+00 7.819189468599364368e+00 1.399999999999999911e+00 -1.731112660808257486e-01
8.734300859999999389e+00 7.807366911149632216e+00 1.399999999999999911e+00 -1.731103730258966855e-01
8.722382249999999004e+00 7.795544646225929242e+00 1.399999999999999911e+00 -1.731094317577018815e-01
8.710463640000000396e+00 7.783722675161163451e+00 1.399999999999999911e+00 -1.731084413570930791e-01
8.698545030000000011e+00 7.771900999296310175e+00 1.399999999999999911e+00 -1.731074008848891566e-01
8.686626419999999626e+00 7.760079619980492893e+00 1.399999999999999911e+00 -1.731063093855625956e-01
8.674707809999999242e+00 7.748258538571028531e+00 1.399999999999999911e+00 -1.731051658872940768e-01
8.662789199999998857e+00 7.736437756433497626e+00 1.399999999999999911e+00 -1.731039694017106334e-01
8.650870590000000249e+00 7.724617274941806500e+00 1.399999999999999911e+00 -1.731027189236193364e-01
8.638951980000001640e+00 7.712797095478246767e+00 1.399999999999999911e+00 -1.731014134307383712e-01
8.627033369999999479e+00 7.700977219433555732e+00 1.399999999999999911e+00 -1.731000518834233670e-01
8.615114760000000871e+00 7.689157648206998097e+00 1.399999999999999911e+00 -1.730986331779929555e-01
