# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.332417622438274840e+01 1.399999999999999911e+00 -1.727505678888824892e-01
1.198808138999999962e+01 1.331226531992369821e+01 1.399999999999999911e+00 -1.727510295354996450e-01
1.197616277999999923e+01 1.330035442927023936e+01 1.399999999999999911e+00 -1.727514921718383833e-01
1.196424417000000062e+01 1.328844355245950304e+01 1.399999999999999911e+00 -1.727519557884907853e-01
1.195232556000000024e+01 1.327653268952873766e+01 1.399999999999999911e+00 -1.727524203758629973e-01
1.194040694999999985e+01 1.326462184051533555e+01 1.399999999999999911e+00 -1.727528859241780346e-01
1.192848833999999947e+01 1.325271100545682401e+01 1.399999999999999911e+00 -1.727533524234696471e-01
1.191656973000000086e+01 1.324080018439086359e+01 1.399999999999999911e+00 -1.727538198635810707e-01
1.190465112000000047e+01 1.322888937735524451e+01 1.399999999999999911e+00 -1.727542882341626673e-01
1.189273250999999831e+01 1.321697858438789730e+01 1.399999999999999689e+00 -1.727547575246685674e-01
1.188081389999999971e+01 1.320506780552689996e+01 1.399999999999999911e+00 -1.727552277243536161e-01
1.186889529000000110e+01 1.319315704081045126e+01 1.399999999999999911e+00 -1.727556988222738454e-01
1.185697667999999894e+01 1.318124629027689032e+01 1.399999999999999911e+00 -1.727561708072793412e-01
1.184505806999999855e+01 1.316933555396470723e+01 1.399999999999999911e+00 -1.727566436680141593e-01
1.183313945999999994e+01 1.315742483191251999e+01 1.399999999999999689e+00 -1.727571173929129400e-01
1.182122085000000133e+01 1.314551412415909404e+01 1.399999999999999911e+00 -1.727575919701991314e-01
1.180930223999999917e+01 1.313360343074332270e+01 1.399999999999999911e+00 -1.727580673878796325e-01
1.179738362999999879e+01 1.312169275170425919e+01 1.399999999999999911e+00 -1.727585436337438496e-01
1.178546502000000018e+01 1.310978208708108461e+01 1.399999999999999911e+00 -1.727590206953608931e-01
1.177354640999999980e+01 1.309787143691312394e+01 1.399999999999999689e+00 -1.727594985600757471e-01
1.176162779999999941e+01 1.308596080123985317e+01 1.399999999999999911e+00 -1.727599772150060220e-01
1.174970918999999903e+01 1.307405018010087971e+01 1.399999999999999911e+00 -1.727604566470400116e-01
