# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.275774274705364952e+01 1.399999999999999911e+00 -1.728055114245296842e-01
1.198808138999999962e+01 1.274587813213606324e+01 1.399999999999999911e+00 -1.728062628489350216e-01
1.197616277999999923e+01 1.273401361806470433e+01 1.399999999999999911e+00 -1.728070170339930378e-01
1.196424417000000062e+01 1.272214920512171155e+01 1.399999999999999911e+00 -1.728077739860583439e-01
1.195232556000000024e+01 1.271028489359028235e+01 1.399999999999999911e+00 -1.728085337114253772e-01
1.194040694999999985e+01 1.269842068375466582e+01 1.399999999999999911e+00 -1.728092962163267632e-01
1.192848833999999947e+01 1.268655657590017327e+01 1.399999999999999911e+00 -1.728100615069320389e-01
1.191656973000000086e+01 1.267469257031318541e+01 1.399999999999999911e+00 -1.728108295893459878e-01
1.190465112000000047e+01 1.266282866728114875e+01 1.399999999999999911e+00 -1.728116004696072516e-01
1.189273250999999831e+01 1.265096486709258272e+01 1.399999999999999689e+00 -1.728123741536867486e-01
1.188081389999999971e+01 1.263910117003710099e+01 1.399999999999999911e+00 -1.728131506474859802e-01
1.186889529000000110e+01 1.262723757640538835e+01 1.399999999999999911e+00 -1.728139299568357268e-01
1.185697667999999894e+01 1.261537408648922387e+01 1.399999999999999911e+00 -1.728147120874941878e-01
1.184505806999999855e+01 1.260351070058148970e+01 1.399999999999999911e+00 -1.728154970451454830e-01
1.183313945999999994e+01 1.259164741897616402e+01 1.399999999999999689e+00 -1.728162848353979042e-01
1.182122085000000133e+01 1.257978424196833345e+01 1.399999999999999911e+00 -1.728170754637822215e-01
1.180930223999999917e+01 1.256792116985418595e+01 1.399999999999999911e+00 -1.728178689357502129e-01
1.179738362999999879e+01 1.255605820293104458e+01 1.399999999999999911e+00 -1.728186652566726100e-01
1.178546502000000018e+01 1.254419534149734083e+01 1.399999999999999911e+00 -1.728194644318375717e-01
1.177354640999999980e+01 1.253233258585263954e+01 1.399999999999999689e+00 -1.728202664664487409e-01
1.176162779999999941e+01 1.252046993629763350e+01 1.399999999999999911e+00 -1.728210713656234965e-01
1.174970918999999903e+01 1.250860739313415415e+01 1.399999999999999911e+00 -1.728218791343912875e-01
1.173779057999999864e+01 1.249674495666518403e+01 1.399999999999999911e+00 -1.728226897776919124e-01
1.172587197000000003e+01 1.248488262719484609e+01 1.399999999999999911e+00 -1.728235033004215104e-01
1.171395335999999965e+01 1.247302040502841791e+01 1.399999999999999689e+00 -1.728243197074705306e-01
1.170203474999999926e+01 1.246115829047234058e+01 1.399999999999999911e+00 -1.728251390036447399e-01
1.169011613999999888e+01 1.244929628383421871e+01 1.399999999999999911e+00 -1.728259611936544538e-01
1.167819753000000027e+01 1.243743438542282753e+01 1.399999999999999911e+00 -1.728267862821120382e-01
1.166627891999999989e+01 1.242557259554811644e+01 1.399999999999999911e+00 -1.728276142735302723e-01
1.165436030999999772e+01 1.241371091452121966e+01 1.399999999999999689e+00 -1.728284451723202109e-01
1.164244169999999912e+01 1.240184934265445982e+01 1.399999999999999911e+00 -1.728292789827889919e-01
1.163052309000000051e+01 1.238998788026135145e+01 1.399999999999999911e+00 -1.728301157091379769e-01
1.161860448000000012e+01 1.237812652765660282e+01 1.399999999999999689e+00 -1.728309553554604472e-01
1.160668586999999796e+01 1.236626528515613010e+01 1.399999999999999911e+00 -1.728317979257393833e-01
1.159476725999999935e+01 1.235440415307706807e+01 1.399999999999999689e+00 -1.728326434238455500e-01
1.158284865000000075e+01 1.234254313173775586e+01 1.399999999999999911e+00 -1.728334918535349429e-01
1.157093004000000036e+01 1.233068222145775650e+01 1.399999999999999911e+00 -1.728343432184467898e-01
1.155901142999999998e+01 1.231882142255786761e+01 1.399999999999999911e+00 -1.728351975221011638e-01
1.154709282000000137e+01 1.230696073536011603e+01 1.400000000000000133e+00 -1.728360547678965686e-01
1.153517421000000098e+01 1.229510016018776319e+01 1.399999999999999911e+00 -1.728369149591077458e-01
1.152325560000000060e+01 1.228323969736532462e+01 1.399999999999999911e+00 -1.728377780988832046e-01
1.151133699000000021e+01 1.227137934721856283e+01 1.399999999999999911e+00 -1.728386441902427517e-01
1.149941838000000160e+01 1.225951911007449979e+01 1.399999999999999911e+00 -1.728395132360753261e-01
1.148749976999999944e+01 1.224765898626141691e+01 1.400000000000000133e+00 -1.728403852407264518e-01
1.147558116000000084e+01 1.223579897610887457e+01 1.399999999999999911e+00 -1.728412602139453857e-01
1.146366255000000045e+01 1.222393907994769435e+01 1.399999999999999911e+00 -1.728421381666420675e-01
1.145174394000000007e+01 1.221207929810999637e+01 1.399999999999999911e+00 -1.728430191097078961e-01
1.143982532999999968e+01 1.220021963092917439e+01 1.399999999999999911e+00 -1.728439030540143695e-01
