# r12 r13 r23 energy
1.097499954000000066e+01 1.003400340980065408e+01 1.399999999999999911e+00 -1.728401916550128814e-01
1.096308093000000028e+01 1.002214301666514373e+01 1.400000000000000133e+00 -1.728407825670633113e-01
1.095116232000000167e+01 1.001028276182133325e+01 1.399999999999999911e+00 -1.728413879894265259e-01
1.093924371000000129e+01 9.998422645761349870e+00 1.399999999999999911e+00 -1.728420084792905154e-01
1.092732509999999913e+01 9.986562668979656721e+00 1.399999999999999911e+00 -1.728426443262756351e-01
1.091540649000000052e+01 9.974702831973065287e+00 1.399999999999999911e+00 -1.728432950756938757e-01
1.090348788000000191e+01 9.962843135240742498e+00 1.400000000000000133e+00 -1.728439601389350488e-01
1.089156927000000152e+01 9.950983579284226721e+00 1.399999999999999911e+00 -1.728446389167931085e-01
1.087965065999999936e+01 9.939124164607445522e+00 1.399999999999999911e+00 -1.728453307993090549e-01
1.086773205000000075e+01 9.927264891716738759e+00 1.399999999999999911e+00 -1.728460351656144200e-01
1.085581344000000215e+01 9.915405761120847927e+00 1.399999999999999911e+00 -1.728467513837708691e-01
1.084389482999999998e+01 9.903546773330948128e+00 1.400000000000000133e+00 -1.728474788106067472e-01
1.083197621999999960e+01 9.891687928860669388e+00 1.399999999999999911e+00 -1.728482167915528223e-01
1.082005761000000099e+01 9.879829228226094884e+00 1.399999999999999911e+00 -1.728489646604739749e-01
1.080813900000000061e+01 9.867970671945776928e+00 1.399999999999999911e+00 -1.728497217395008889e-01
1.079622039000000022e+01 9.856112260540767167e+00 1.399999999999999911e+00 -1.728504873388557184e-01
1.078430177999999984e+01 9.844253994534614804e+00 1.399999999999999911e+00 -1.728512607566791703e-01
1.077238317000000123e+01 9.832395874453395024e+00 1.399999999999999911e+00 -1.728520412788504268e-01
1.076046456000000084e+01 9.820537900825705435e+00 1.399999999999999911e+00 -1.728528281788096199e-01
1.074854595000000046e+01 9.808680074182705155e+00 1.399999999999999911e+00 -1.728536207173729522e-01
1.073662734000000007e+01 9.796822395058113031e+00 1.399999999999999911e+00 -1.728544181425484549e-01
1.072470872999999969e+01 9.784964863988230732e+00 1.399999999999999911e+00 -1.728552196893465565e-01
1.071279012000000108e+01 9.773107481511955186e+00 1.399999999999999911e+00 -1.728560245795892902e-01
1.070087151000000070e+01 9.761250248170789234e+00 1.399999999999999911e+00 -1.728568320217173659e-01
1.068895290000000031e+01 9.749393164508870058e+00 1.399999999999999911e+00 -1.728576412105918281e-01
1.067703428999999993e+01 9.737536231072979831e+00 1.399999999999999911e+00 -1.728584513272947154e-01
1.066511568000000132e+01 9.725679448412556383e+00 1.399999999999999911e+00 -1.728592615389270559e-01
1.065319707000000093e+01 9.713822817079707406e+00 1.399999999999999911e+00 -1.728600709984015327e-01
1.064127845999999877e+01 9.701966337629244208e+00 1.399999999999999911e+00 -1.728608788442357047e-01
1.062935985000000016e+01 9.690110010618679937e+00 1.399999999999999911e+00 -1.728616842003371512e-01
1.061744124000000156e+01 9.678253836608254446e+00 1.399999999999999911e+00 -1.728624861757911413e-01
1.060552262999999940e+01 9.666397816160941403e+00 1.399999999999999911e+00 -1.728632838646407266e-01
1.059360401999999901e+01 9.654541949842485593e+00 1.399999999999999911e+00 -1.728640763456648355e-01
1.058168541000000040e+01 9.642686238221399364e+00 1.399999999999999911e+00 -1.728648626821541745e-01
1.056976680000000179e+01 9.630830681868985721e+00 1.399999999999999911e+00 -1.728656419216823836e-01
1.055784818999999963e+01 9.618975281359357865e+00 1.399999999999999911e+00 -1.728664130958736111e-01
1.054592957999999925e+01 9.607120037269458734e+00 1.399999999999999911e+00 -1.728671752201682565e-01
1.053401097000000064e+01 9.595264950179071661e+00 1.399999999999999911e+00 -1.728679272935834954e-01
1.052209236000000026e+01 9.583410020670841689e+00 1.399999999999999911e+00 -1.728686682984705014e-01
1.051017374999999987e+01 9.571555249330293336e+00 1.399999999999999911e+00 -1.728693972002691703e-01
1.049825513999999949e+01 9.559700636745844804e+00 1.399999999999999911e+00 -1.728701129475523068e-01
1.048633652999999910e+01 9.547846183508834628e+00 1.399999999999999911e+00 -1.728708146122948097e-01
1.047441792000000049e+01 9.535991890213532329e+00 1.399999999999999911e+00 -1.728715016182702513e-01
1.046249931000000011e+01 9.524137757457147302e+00 1.399999999999999911e+00 -1.728721734385592346e-01
1.045058069999999972e+01 9.512283785839873218e+00 1.399999999999999911e+00 -1.728728295372536361e-01
1.043866208999999934e+01 9.500429975964884477e+00 1.399999999999999911e+00 -1.728734693693141644e-01
1.042674348000000073e+01 9.488576328438359297e+00 1.399999999999999911e+00 -1.728740925696321262e-01
1.041482487000000035e+01 9.476722843869502810e+00 1.399999999999999911e+00 -1.728746996145689996e-01
