# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.294440665636968113e+01 1.399999999999999911e+00 -1.727575410380784438e-01
1.198808138999999962e+01 1.293252906129348290e+01 1.399999999999999911e+00 -1.727580250795257566e-01
1.197616277999999923e+01 1.292065154175523745e+01 1.399999999999999911e+00 -1.727585101955585734e-01
1.196424417000000062e+01 1.290877409796345354e+01 1.399999999999999911e+00 -1.727589963784113281e-01
1.195232556000000024e+01 1.289689673012740556e+01 1.399999999999999911e+00 -1.727594836201627460e-01
1.194040694999999985e+01 1.288501943845714237e+01 1.399999999999999911e+00 -1.727599719127398958e-01
1.192848833999999947e+01 1.287314222316348555e+01 1.399999999999999911e+00 -1.727604612479073098e-01
1.191656973000000086e+01 1.286126508445803651e+01 1.399999999999999911e+00 -1.727609516172722848e-01
1.190465112000000047e+01 1.284938802255316759e+01 1.399999999999999911e+00 -1.727614430122788591e-01
1.189273250999999831e+01 1.283751103766204693e+01 1.399999999999999689e+00 -1.727619354242071470e-01
1.188081389999999971e+01 1.282563412999862962e+01 1.399999999999999911e+00 -1.727624288441714506e-01
1.186889529000000110e+01 1.281375729977765765e+01 1.399999999999999911e+00 -1.727629232631173462e-01
1.185697667999999894e+01 1.280188054721466528e+01 1.399999999999999911e+00 -1.727634186718205456e-01
1.184505806999999855e+01 1.279000387252599857e+01 1.399999999999999911e+00 -1.727639150608822893e-01
1.183313945999999994e+01 1.277812727592879760e+01 1.399999999999999689e+00 -1.727644124207327880e-01
1.182122085000000133e+01 1.276625075764101069e+01 1.399999999999999911e+00 -1.727649107416215357e-01
1.180930223999999917e+01 1.275437431788139087e+01 1.399999999999999911e+00 -1.727654100136213067e-01
1.179738362999999879e+01 1.274249795686951714e+01 1.399999999999999911e+00 -1.727659102266225211e-01
1.178546502000000018e+01 1.273062167482578033e+01 1.399999999999999911e+00 -1.727664113703306081e-01
1.177354640999999980e+01 1.271874547197138838e+01 1.399999999999999689e+00 -1.727669134342671997e-01
1.176162779999999941e+01 1.270686934852838235e+01 1.399999999999999911e+00 -1.727674164077638852e-01
1.174970918999999903e+01 1.269499330471962928e+01 1.399999999999999911e+00 -1.727679202799625724e-01
1.173779057999999864e+01 1.268311734076882935e+01 1.399999999999999911e+00 -1.727684250398118238e-01
1.172587197000000003e+01 1.267124145690051940e+01 1.399999999999999911e+00 -1.727689306760633592e-01
1.171395335999999965e+01 1.265936565334008002e+01 1.399999999999999689e+00 -1.727694371772715287e-01
1.170203474999999926e+01 1.264748993031373203e+01 1.399999999999999911e+00 -1.727699445317907589e-01
1.169011613999999888e+01 1.263561428804855069e+01 1.399999999999999911e+00 -1.727704527277713620e-01
1.167819753000000027e+01 1.262373872677246034e+01 1.399999999999999911e+00 -1.727709617531585917e-01
1.166627891999999989e+01 1.261186324671424153e+01 1.399999999999999911e+00 -1.727714715956893132e-01
1.165436030999999772e+01 1.259998784810353989e+01 1.399999999999999689e+00 -1.727719822428893381e-01
1.164244169999999912e+01 1.258811253117086437e+01 1.399999999999999911e+00 -1.727724936820698165e-01
1.163052309000000051e+01 1.257623729614759434e+01 1.399999999999999911e+00 -1.727730059003289576e-01
1.161860448000000012e+01 1.256436214326597423e+01 1.399999999999999689e+00 -1.727735188845422043e-01
1.160668586999999796e+01 1.255248707275913311e+01 1.399999999999999911e+00 -1.727740326213656752e-01
1.159476725999999935e+01 1.254061208486108470e+01 1.399999999999999689e+00 -1.727745470972282538e-01
1.158284865000000075e+01 1.252873717980672374e+01 1.399999999999999911e+00 -1.727750622983366124e-01
1.157093004000000036e+01 1.251686235783182966e+01 1.399999999999999911e+00 -1.727755782106613069e-01
1.155901142999999998e+01 1.250498761917308244e+01 1.399999999999999911e+00 -1.727760948199433544e-01
1.154709282000000137e+01 1.249311296406806271e+01 1.400000000000000133e+00 -1.727766121116925124e-01
1.153517421000000098e+01 1.248123839275524460e+01 1.399999999999999911e+00 -1.727771300712852010e-01
1.152325560000000060e+01 1.246936390547401885e+01 1.399999999999999911e+00 -1.727776486839392167e-01
1.151133699000000021e+01 1.245748950246467679e+01 1.399999999999999911e+00 -1.727781679346333532e-01
1.149941838000000160e+01 1.244561518396843702e+01 1.399999999999999911e+00 -1.727786878081031541e-01
1.148749976999999944e+01 1.243374095022742409e+01 1.400000000000000133e+00 -1.727792082940110274e-01
1.147558116000000084e+01 1.242186680148470046e+01 1.399999999999999911e+00 -1.727797293998142025e-01
1.146366255000000045e+01 1.240999273798424873e+01 1.399999999999999911e+00 -1.727802511369423699e-01
1.145174394000000007e+01 1.239811875997098589e+01 1.399999999999999911e+00 -1.727807735169714087e-01
1.143982532999999968e+01 1.238624486769076505e+01 1.399999999999999911e+00 -1.727812965516164756e-01
1.142790672000000107e+01 1.237437106139038967e+01 1.400000000000000133e+00 -1.727818202527390268e-01
1.141598811000000069e+01 1.236249734131759404e+01 1.399999999999999911e+00 -1.727823446323468737e-01
1.140406950000000030e+01 1.235062370772107698e+01 1.399999999999999911e+00 -1.727828697025955984e-01
1.139215088999999992e+01 1.233875016085048948e+01 1.399999999999999911e+00 -1.727833954757941881e-01
1.138023228000000131e+01 1.232687670095643639e+01 1.399999999999999911e+00 -1.727839219643975965e-01
1.136831366999999915e+01 1.231500332829049604e+01 1.399999999999999911e+00 -1.727844491810238137e-01
1.135639506000000054e+01 1.230313004310520952e+01 1.399999999999999911e+00 -1.727849771384361577e-01
1.134447645000000016e+01 1.229125684565409493e+01 1.399999999999999911e+00 -1.727855058495629259e-01
1.133255783999999977e+01 1.227938373619165091e+01 1.399999999999999911e+00 -1.727860353274889016e-01
1.132063922999999939e+01 1.226751071497335310e+01 1.399999999999999911e+00 -1.727865655854628757e-01
1.130872062000000078e+01 1.225563778225567191e+01 1.399999999999999911e+00 -1.727870966368953987e-01
1.129680201000000039e+01 1.224376493829606538e+01 1.399999999999999911e+00 -1.727876284953629715e-01
1.128488340000000001e+01 1.223189218335299167e+01 1.399999999999999911e+00 -1.727881611746080182e-01
1.127296478999999962e+01 1.222001951768591432e+01 1.399999999999999911e+00 -1.727886946885448805e-01
1.126104618000000102e+01 1.220814694155530056e+01 1.399999999999999911e+00 -1.727892290512603457e-01
1.124912756999999885e+01 1.219627445522262654e+01 1.399999999999999911e+00 -1.727897642770102604e-01
1.123720896000000025e+01 1.218440205895039696e+01 1.399999999999999911e+00 -1.727903003802331028e-01
1.122529034999999986e+01 1.217252975300212547e+01 1.399999999999999911e+00 -1.727908373755382143e-01
1.121337174000000125e+01 1.216065753764236135e+01 1.399999999999999911e+00 -1.727913752777202605e-01
1.120145312999999909e+01 1.214878541313668059e+01 1.399999999999999911e+00 -1.727919141017540405e-01
1.118953452000000048e+01 1.213691337975170370e+01 1.399999999999999911e+00 -1.727924538627974294e-01
1.117761591000000010e+01 1.212504143775508503e+01 1.399999999999999911e+00 -1.727929945761992603e-01
1.116569729999999971e+01 1.211316958741552874e+01 1.399999999999999911e+00 -1.727935362574936073e-01
1.115377868999999933e+01 1.210129782900279771e+01 1.399999999999999911e+00 -1.727940789224070295e-01
1.114186008000000072e+01 1.208942616278770465e+01 1.399999999999999911e+00 -1.727946225868590979e-01
1.112994146999999856e+01 1.207755458904212098e+01 1.399999999999999911e+00 -1.727951672669656435e-01
1.111802285999999995e+01 1.206568310803900346e+01 1.399999999999999911e+00 -1.727957129790410606e-01
1.110610424999999957e+01 1.205381172005236223e+01 1.399999999999999911e+00 -1.727962597396002498e-01
1.109418564000000096e+01 1.204194042535729992e+01 1.399999999999999911e+00 -1.727968075653594504e-01
1.108226702999999880e+01 1.203006922422999203e+01 1.399999999999999911e+00 -1.727973564732431522e-01
1.107034842000000019e+01 1.201819811694771367e+01 1.399999999999999911e+00 -1.727979064803813469e-01
1.105842980999999980e+01 1.200632710378882706e+01 1.399999999999999911e+00 -1.727984576041141918e-01
1.104651119999999942e+01 1.199445618503279398e+01 1.399999999999999911e+00 -1.727990098619018033e-01
1.103459258999999903e+01 1.198258536096018823e+01 1.399999999999999911e+00 -1.727995632688489602e-01
1.102267398000000043e+01 1.197071463185268847e+01 1.399999999999999911e+00 -1.728001178374294067e-01
1.101075536999999827e+01 1.195884399799308717e+01 1.399999999999999911e+00 -1.728006735801200788e-01
1.099883675999999966e+01 1.194697345966530655e+01 1.399999999999999911e+00 -1.728012305095235068e-01
1.098691814999999927e+01 1.193510301715439148e+01 1.399999999999999911e+00 -1.728017886098376366e-01
1.097499954000000066e+01 1.192323267074651660e+01 1.399999999999999911e+00 -1.728023477792350049e-01
1.096308093000000028e+01 1.191136242072900053e+01 1.400000000000000133e+00 -1.728029078982541988e-01
1.095116232000000167e+01 1.189949226739030586e+01 1.399999999999999911e+00 -1.728034688455704626e-01
1.093924371000000129e+01 1.188762221102003913e+01 1.399999999999999911e+00 -1.728040304979671926e-01
1.092732509999999913e+01 1.187575225190896333e+01 1.399999999999999911e+00 -1.728045927303138718e-01
1.091540649000000052e+01 1.186388239034901382e+01 1.399999999999999911e+00 -1.728051554155395908e-01
1.090348788000000191e+01 1.185201262663328059e+01 1.400000000000000133e+00 -1.728057184246056532e-01
1.089156927000000152e+01 1.184014296105602959e+01 1.399999999999999911e+00 -1.728062816264807899e-01
1.087965065999999936e+01 1.182827339391270449e+01 1.399999999999999911e+00 -1.728068448881168451e-01
1.086773205000000075e+01 1.181640392549994090e+01 1.399999999999999911e+00 -1.728074080744190222e-01
1.085581344000000215e+01 1.180453455611555924e+01 1.399999999999999911e+00 -1.728079710482227083e-01
1.084389482999999998e+01 1.179266528605857189e+01 1.400000000000000133e+00 -1.728085336702589736e-01
1.083197621999999960e+01 1.178079611562920448e+01 1.399999999999999911e+00 -1.728090957991348930e-01
1.082005761000000099e+01 1.176892704512888344e+01 1.399999999999999911e+00 -1.728096572913031537e-01
1.080813900000000061e+01 1.175705807486025201e+01 1.399999999999999911e+00 -1.728102180010257782e-01
1.079622039000000022e+01 1.174518920512717202e+01 1.399999999999999911e+00 -1.728107777803585265e-01
1.078430177999999984e+01 1.173332043623473808e+01 1.399999999999999911e+00 -1.728113364791123707e-01
1.077238317000000123e+01 1.172145176848927406e+01 1.399999999999999911e+00 -1.728118939448261837e-01
1.076046456000000084e+01 1.170958320219834015e+01 1.399999999999999911e+00 -1.728124500227356530e-01
1.074854595000000046e+01 1.169771473767074887e+01 1.399999999999999911e+00 -1.728130045557409178e-01
1.073662734000000007e+01 1.168584637521655800e+01 1.399999999999999911e+00 -1.728135573843867512e-01
1.072470872999999969e+01 1.167397811514708827e+01 1.399999999999999911e+00 -1.728141083468138772e-01
1.071279012000000108e+01 1.166210995777492521e+01 1.399999999999999911e+00 -1.728146572787420399e-01
1.070087151000000070e+01 1.165024190341392085e+01 1.399999999999999911e+00 -1.728152040134288137e-01
1.068895290000000031e+01 1.163837395237920624e+01 1.399999999999999911e+00 -1.728157483816413209e-01
1.067703428999999993e+01 1.162650610498720205e+01 1.399999999999999911e+00 -1.728162902116210375e-01
1.066511568000000132e+01 1.161463836155561324e+01 1.399999999999999911e+00 -1.728168293290496260e-01
1.065319707000000093e+01 1.160277072240343976e+01 1.399999999999999911e+00 -1.728173655570186262e-01
1.064127845999999877e+01 1.159090318785099072e+01 1.399999999999999911e+00 -1.728178987159921798e-01
1.062935985000000016e+01 1.157903575821988795e+01 1.399999999999999911e+00 -1.728184286237698375e-01
1.061744124000000156e+01 1.156716843383306426e+01 1.399999999999999911e+00 -1.728189550954587206e-01
1.060552262999999940e+01 1.155530121501477048e+01 1.399999999999999911e+00 -1.728194779434246431e-01
1.059360401999999901e+01 1.154343410209060750e+01 1.399999999999999911e+00 -1.728199969772734601e-01
1.058168541000000040e+01 1.153156709538749425e+01 1.399999999999999911e+00 -1.728205120037945297e-01
1.056976680000000179e+01 1.151970019523370503e+01 1.399999999999999911e+00 -1.728210228269435600e-01
1.055784818999999963e+01 1.150783340195885529e+01 1.399999999999999911e+00 -1.728215292477797149e-01
1.054592957999999925e+01 1.149596671589393182e+01 1.399999999999999911e+00 -1.728220310646270408e-01
1.053401097000000064e+01 1.148410013737127677e+01 1.399999999999999911e+00 -1.728225280828246113e-01
1.052209236000000026e+01 1.147223366672460543e+01 1.399999999999999911e+00 -1.728230201201102767e-01
1.051017374999999987e+01 1.146036730428901507e+01 1.399999999999999911e+00 -1.728235069928395207e-01
1.049825513999999949e+01 1.144850105040098676e+01 1.399999999999999911e+00 -1.728239885149641664e-01
1.048633652999999910e+01 1.143663490539839600e+01 1.399999999999999911e+00 -1.728244646385456440e-01
1.047441792000000049e+01 1.142476886962051985e+01 1.399999999999999911e+00 -1.728249356823430838e-01
1.046249931000000011e+01 1.141290294340804223e+01 1.399999999999999911e+00 -1.728254020295647009e-01
1.045058069999999972e+01 1.140103712710306283e+01 1.399999999999999911e+00 -1.728258640697874771e-01
1.043866208999999934e+01 1.138917142104910063e+01 1.399999999999999911e+00 -1.728263221990600229e-01
1.042674348000000073e+01 1.137730582559111170e+01 1.399999999999999911e+00 -1.728267768199723831e-01
1.041482487000000035e+01 1.136544034107548207e+01 1.399999999999999911e+00 -1.728272283417659205e-01
1.040290625999999818e+01 1.135357496785004017e+01 1.399999999999999911e+00 -1.728276771804087286e-01
1.039098764999999958e+01 1.134170970626408348e+01 1.399999999999999911e+00 -1.728281237586939689e-01
1.037906904000000097e+01 1.132984455666834833e+01 1.399999999999999911e+00 -1.728285685063439270e-01
1.036715043000000058e+01 1.131797951941505076e+01 1.399999999999999911e+00 -1.728290118600817049e-01
1.035523181999999842e+01 1.130611459485787584e+01 1.399999999999999911e+00 -1.728294542637543174e-01
1.034331320999999981e+01 1.129424978335200436e+01 1.399999999999999911e+00 -1.728298961684122392e-01
1.033139460000000120e+01 1.128238508525409145e+01 1.399999999999999911e+00 -1.728303380324192895e-01
1.031947598999999904e+01 1.127052050092229329e+01 1.399999999999999911e+00 -1.728307803215389515e-01
1.030755737999999866e+01 1.125865603071628485e+01 1.399999999999999911e+00 -1.728312235090518900e-01
1.029563877000000005e+01 1.124679167499724386e+01 1.399999999999999911e+00 -1.728316680758540669e-01
1.028372016000000144e+01 1.123492743412787398e+01 1.399999999999999911e+00 -1.728321145105546630e-01
1.027180154999999928e+01 1.122306330847240474e+01 1.399999999999999911e+00 -1.728325633095931790e-01
1.025988293999999890e+01 1.121119929839661111e+01 1.399999999999999911e+00 -1.728330149773333602e-01
1.024796433000000029e+01 1.119933540426781171e+01 1.399999999999999911e+00 -1.728334700261886514e-01
1.023604571999999990e+01 1.118747162645487769e+01 1.399999999999999911e+00 -1.728339289767128195e-01
1.022412710999999952e+01 1.117560796532824163e+01 1.399999999999999911e+00 -1.728343923577383978e-01
1.021220849999999913e+01 1.116374442125991173e+01 1.399999999999999911e+00 -1.728348607064561504e-01
1.020028988999999875e+01 1.115188099462347360e+01 1.399999999999999911e+00 -1.728353345685616771e-01
1.018837128000000014e+01 1.114001768579410090e+01 1.399999999999999911e+00 -1.728358144983536959e-01
1.017645266999999976e+01 1.112815449514856070e+01 1.399999999999999911e+00 -1.728363010588543913e-01
1.016453405999999760e+01 1.111629142306522589e+01 1.399999999999999911e+00 -1.728367948219358130e-01
1.015261544999999899e+01 1.110442846992408938e+01 1.399999999999999911e+00 -1.728372963684347008e-01
1.014069684000000038e+01 1.109256563610675350e+01 1.399999999999999911e+00 -1.728378062882781896e-01
1.012877822999999999e+01 1.108070292199645834e+01 1.399999999999999911e+00 -1.728383251806079324e-01
1.011685961999999783e+01 1.106884032797808004e+01 1.399999999999999911e+00 -1.728388536539086084e-01
1.010494100999999922e+01 1.105697785443815029e+01 1.399999999999999911e+00 -1.728393923261264953e-01
1.009302240000000062e+01 1.104511550176484747e+01 1.399999999999999911e+00 -1.728399418248161568e-01
1.008110379000000023e+01 1.103325327034801617e+01 1.399999999999999911e+00 -1.728405027872555177e-01
1.006918517999999807e+01 1.102139116057917967e+01 1.399999999999999911e+00 -1.728410758605877784e-01
1.005726656999999946e+01 1.100952917285155053e+01 1.399999999999999911e+00 -1.728416617019571666e-01
1.004534796000000085e+01 1.099766730756001998e+01 1.399999999999999911e+00 -1.728422609784776576e-01
1.003342934999999869e+01 1.098580556510118456e+01 1.399999999999999911e+00 -1.728428743316076655e-01
1.002151073999999831e+01 1.097394394587335853e+01 1.399999999999999911e+00 -1.728435023314416619e-01
1.000959212999999970e+01 1.096208245027657391e+01 1.399999999999999911e+00 -1.728441455457046527e-01
9.997673519999999314e+00 1.095022107871258221e+01 1.399999999999999911e+00 -1.728448045494098140e-01
9.985754909999998929e+00 1.093835983158488645e+01 1.399999999999999911e+00 -1.728454796010550909e-01
9.973836299999998545e+00 1.092649870929872868e+01 1.399999999999999911e+00 -1.728461702237905073e-01
9.961917689999999936e+00 1.091463771226111490e+01 1.399999999999999911e+00 -1.728468758299462060e-01
9.949999079999999552e+00 1.090277684088080967e+01 1.399999999999999911e+00 -1.728475958211583841e-01
9.938080470000000943e+00 1.089091609556836104e+01 1.399999999999999911e+00 -1.728483295881875770e-01
9.926161860000000559e+00 1.087905547673610052e+01 1.399999999999999911e+00 -1.728490765107454363e-01
9.914243250000000174e+00 1.086719498479815194e+01 1.399999999999999911e+00 -1.728498359573644449e-01
9.902324639999999789e+00 1.085533462017044926e+01 1.399999999999999911e+00 -1.728506072852029340e-01
9.890406030000001181e+00 1.084347438327074542e+01 1.399999999999999911e+00 -1.728513898398886806e-01
9.878487419999999020e+00 1.083161427451860526e+01 1.399999999999999911e+00 -1.728521829553521794e-01
9.866568810000000411e+00 1.081975429433544456e+01 1.399999999999999911e+00 -1.728529859536378221e-01
9.854650200000000027e+00 1.080789444314450876e+01 1.399999999999999911e+00 -1.728537981447297311e-01
9.842731589999999642e+00 1.079603472137091202e+01 1.399999999999999911e+00 -1.728546188263839767e-01
9.830812979999999257e+00 1.078417512944162837e+01 1.399999999999999911e+00 -1.728554472839465006e-01
9.818894370000000649e+00 1.077231566778550587e+01 1.399999999999999911e+00 -1.728562827901446719e-01
9.806975760000000264e+00 1.076045633683327729e+01 1.399999999999999911e+00 -1.728571246049281918e-01
9.795057150000001656e+00 1.074859713701757791e+01 1.399999999999999911e+00 -1.728579719752633970e-01
9.783138539999999495e+00 1.073673806877294190e+01 1.399999999999999911e+00 -1.728588241349409971e-01
9.771219930000000886e+00 1.072487913253583081e+01 1.399999999999999911e+00 -1.728596803043866703e-01
9.759301319999998725e+00 1.071302032874461929e+01 1.399999999999999911e+00 -1.728605396904473734e-01
