# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.338093944763259735e+01 1.399999999999999911e+00 -1.727495791868859654e-01
1.198808138999999962e+01 1.336902280661461617e+01 1.399999999999999911e+00 -1.727500375627662177e-01
1.197616277999999923e+01 1.335710616911020843e+01 1.399999999999999911e+00 -1.727504969157060977e-01
1.196424417000000062e+01 1.334518953512878880e+01 1.399999999999999911e+00 -1.727509572361655699e-01
1.195232556000000024e+01 1.333327290467979864e+01 1.399999999999999911e+00 -1.727514185144204406e-01
1.194040694999999985e+01 1.332135627777272013e+01 1.399999999999999911e+00 -1.727518807405566403e-01
1.192848833999999947e+01 1.330943965441706922e+01 1.399999999999999911e+00 -1.727523439044697795e-01
1.191656973000000086e+01 1.329752303462239382e+01 1.399999999999999911e+00 -1.727528079958626506e-01
1.190465112000000047e+01 1.328560641839827206e+01 1.399999999999999911e+00 -1.727532730042401210e-01
1.189273250999999831e+01 1.327368980575432111e+01 1.399999999999999689e+00 -1.727537389189099659e-01
1.188081389999999971e+01 1.326177319670019727e+01 1.399999999999999911e+00 -1.727542057289766786e-01
1.186889529000000110e+01 1.324985659124558346e+01 1.399999999999999911e+00 -1.727546734233418313e-01
1.185697667999999894e+01 1.323793998940019634e+01 1.399999999999999911e+00 -1.727551419906994956e-01
1.184505806999999855e+01 1.322602339117379522e+01 1.399999999999999911e+00 -1.727556114195330783e-01
1.183313945999999994e+01 1.321410679657617315e+01 1.399999999999999689e+00 -1.727560816981148217e-01
1.182122085000000133e+01 1.320219020561715517e+01 1.399999999999999911e+00 -1.727565528145011686e-01
1.180930223999999917e+01 1.319027361830659828e+01 1.399999999999999911e+00 -1.727570247565272388e-01
1.179738362999999879e+01 1.317835703465440389e+01 1.399999999999999911e+00 -1.727574975118100209e-01
1.178546502000000018e+01 1.316644045467050717e+01 1.399999999999999911e+00 -1.727579710677407121e-01
1.177354640999999980e+01 1.315452387836487169e+01 1.399999999999999689e+00 -1.727584454114836077e-01
1.176162779999999941e+01 1.314260730574751079e+01 1.399999999999999911e+00 -1.727589205299699116e-01
1.174970918999999903e+01 1.313069073682845733e+01 1.399999999999999911e+00 -1.727593964099003732e-01
1.173779057999999864e+01 1.311877417161779569e+01 1.399999999999999911e+00 -1.727598730377370162e-01
1.172587197000000003e+01 1.310685761012563866e+01 1.399999999999999911e+00 -1.727603503997017786e-01
1.171395335999999965e+01 1.309494105236213812e+01 1.399999999999999689e+00 -1.727608284817732931e-01
1.170203474999999926e+01 1.308302449833748149e+01 1.399999999999999911e+00 -1.727613072696829732e-01
1.169011613999999888e+01 1.307110794806189702e+01 1.399999999999999911e+00 -1.727617867489142922e-01
1.167819753000000027e+01 1.305919140154564673e+01 1.399999999999999911e+00 -1.727622669046942061e-01
