# r1 r2 r3 energy
1.453411613999999830e+01 1.453411613999999830e+01 1.399999999999999911e+00 -1.726895831637067225e-01
1.451619752999999946e+01 1.451619752999999946e+01 1.399999999999999911e+00 -1.726900288037003239e-01
1.449827892000000062e+01 1.449827892000000062e+01 1.399999999999999911e+00 -1.726904765650156270e-01
1.448036030999999824e+01 1.448036030999999824e+01 1.399999999999999689e+00 -1.726909264556023282e-01
1.446244169999999940e+01 1.446244169999999940e+01 1.399999999999999911e+00 -1.726913784845621747e-01
1.444452308999999879e+01 1.444452308999999879e+01 1.399999999999999911e+00 -1.726918326612145727e-01
1.442660447999999995e+01 1.442660447999999995e+01 1.399999999999999689e+00 -1.726922889948786233e-01
1.440868586999999934e+01 1.440868586999999934e+01 1.399999999999999911e+00 -1.726927474948720953e-01
1.439076725999999873e+01 1.439076725999999873e+01 1.399999999999999689e+00 -1.726932081705110089e-01
1.437284864999999989e+01 1.437284864999999989e+01 1.399999999999999911e+00 -1.726936710311081369e-01
1.435493003999999928e+01 1.435493003999999928e+01 1.399999999999999911e+00 -1.726941360859727825e-01
1.433701143000000044e+01 1.433701143000000044e+01 1.399999999999999911e+00 -1.726946033444093365e-01
1.431909282000000161e+01 1.431909282000000161e+01 1.400000000000000133e+00 -1.726950728157166381e-01
1.430117420999999922e+01 1.430117420999999922e+01 1.399999999999999911e+00 -1.726955445091868657e-01
1.428325560000000038e+01 1.428325560000000038e+01 1.399999999999999911e+00 -1.726960184341047311e-01
1.426533699000000155e+01 1.426533699000000155e+01 1.399999999999999911e+00 -1.726964945997463419e-01
1.424741838000000094e+01 1.424741838000000094e+01 1.399999999999999911e+00 -1.726969730153782856e-01
1.422949977000000032e+01 1.422949977000000032e+01 1.400000000000000133e+00 -1.726974536902566582e-01
1.421158115999999971e+01 1.421158115999999971e+01 1.399999999999999911e+00 -1.726979366336258703e-01
1.419366255000000088e+01 1.419366255000000088e+01 1.399999999999999911e+00 -1.726984218547177874e-01
1.417574394000000026e+01 1.417574394000000026e+01 1.399999999999999911e+00 -1.726989093627505356e-01
1.415782532999999965e+01 1.415782532999999965e+01 1.399999999999999911e+00 -1.726993991669273920e-01
1.413990672000000082e+01 1.413990672000000082e+01 1.400000000000000133e+00 -1.726998912764357852e-01
1.412198811000000198e+01 1.412198811000000198e+01 1.399999999999999911e+00 -1.727003857004461018e-01
1.410406949999999959e+01 1.410406949999999959e+01 1.399999999999999911e+00 -1.727008824481104932e-01
1.408615089000000076e+01 1.408615089000000076e+01 1.399999999999999911e+00 -1.727013815285618203e-01
1.406823228000000015e+01 1.406823228000000015e+01 1.399999999999999911e+00 -1.727018829509123221e-01
1.405031366999999953e+01 1.405031366999999953e+01 1.399999999999999911e+00 -1.727023867242525601e-01
1.403239506000000070e+01 1.403239506000000070e+01 1.399999999999999911e+00 -1.727028928576500866e-01
1.401447645000000009e+01 1.401447645000000009e+01 1.399999999999999911e+00 -1.727034013601482232e-01
1.399655784000000125e+01 1.399655784000000125e+01 1.399999999999999911e+00 -1.727039122407626470e-01
1.397863923000000064e+01 1.397863923000000064e+01 1.399999999999999911e+00 -1.727044255079762669e-01
1.396072062000000003e+01 1.396072062000000003e+01 1.399999999999999911e+00 -1.727049411690751435e-01
1.394280201000000119e+01 1.394280201000000119e+01 1.399999999999999911e+00 -1.727054592311242365e-01
1.392488339999999880e+01 1.392488339999999880e+01 1.399999999999999911e+00 -1.727059797011239461e-01
1.390696478999999997e+01 1.390696478999999997e+01 1.399999999999999911e+00 -1.727065025860085590e-01
1.388904618000000113e+01 1.388904618000000113e+01 1.399999999999999911e+00 -1.727070278926440272e-01
1.387112756999999874e+01 1.387112756999999874e+01 1.399999999999999911e+00 -1.727075556278261648e-01
1.385320895999999991e+01 1.385320895999999991e+01 1.399999999999999911e+00 -1.727080857982786211e-01
1.383529035000000107e+01 1.383529035000000107e+01 1.399999999999999911e+00 -1.727086184106509104e-01
1.381737174000000046e+01 1.381737174000000046e+01 1.399999999999999911e+00 -1.727091534715162746e-01
1.379945312999999985e+01 1.379945312999999985e+01 1.399999999999999911e+00 -1.727096909873696295e-01
1.378153451999999923e+01 1.378153451999999923e+01 1.399999999999999911e+00 -1.727102309646254552e-01
1.376361591000000040e+01 1.376361591000000040e+01 1.399999999999999911e+00 -1.727107734096156588e-01
1.374569729999999979e+01 1.374569729999999979e+01 1.399999999999999911e+00 -1.727113183285874098e-01
1.372777868999999917e+01 1.372777868999999917e+01 1.399999999999999911e+00 -1.727118657277008362e-01
1.370986008000000034e+01 1.370986008000000034e+01 1.399999999999999911e+00 -1.727124156130268595e-01
1.369194146999999973e+01 1.369194146999999973e+01 1.399999999999999911e+00 -1.727129679905448634e-01
1.367402285999999911e+01 1.367402285999999911e+01 1.399999999999999911e+00 -1.727135228661403621e-01
1.365610425000000028e+01 1.365610425000000028e+01 1.399999999999999911e+00 -1.727140802456027524e-01
1.363818563999999967e+01 1.363818563999999967e+01 1.399999999999999911e+00 -1.727146401346227045e-01
1.362026702999999905e+01 1.362026702999999905e+01 1.399999999999999911e+00 -1.727152025387899970e-01
1.360234842000000022e+01 1.360234842000000022e+01 1.399999999999999911e+00 -1.727157674635907969e-01
1.358442980999999961e+01 1.358442980999999961e+01 1.399999999999999911e+00 -1.727163349144053839e-01
1.356651119999999899e+01 1.356651119999999899e+01 1.399999999999999911e+00 -1.727169048965054299e-01
1.354859259000000016e+01 1.354859259000000016e+01 1.399999999999999911e+00 -1.727174774150515291e-01
1.353067397999999955e+01 1.353067397999999955e+01 1.399999999999999911e+00 -1.727180524750905610e-01
1.351275537000000071e+01 1.351275537000000071e+01 1.399999999999999911e+00 -1.727186300815529985e-01
1.349483675999999832e+01 1.349483675999999832e+01 1.399999999999999911e+00 -1.727192102392463013e-01
1.347691814999999949e+01 1.347691814999999949e+01 1.399999999999999911e+00 -1.727197929525148834e-01
1.345899954000000243e+01 1.345899954000000243e+01 1.399999999999999911e+00 -1.727203782249726316e-01
1.344108093000000004e+01 1.344108093000000004e+01 1.400000000000000133e+00 -1.727209660600272645e-01
1.342316232000000120e+01 1.342316232000000120e+01 1.399999999999999911e+00 -1.727215564609371756e-01
1.340524371000000237e+01 1.340524371000000237e+01 1.399999999999999911e+00 -1.727221494308080474e-01
1.338732509999999998e+01 1.338732509999999998e+01 1.399999999999999911e+00 -1.727227449725896036e-01
1.336940649000000114e+01 1.336940649000000114e+01 1.399999999999999911e+00 -1.727233430890724730e-01
1.335148788000000053e+01 1.335148788000000053e+01 1.400000000000000133e+00 -1.727239437828845814e-01
1.333356927000000169e+01 1.333356927000000169e+01 1.399999999999999911e+00 -1.727245470564879870e-01
1.331565066000000108e+01 1.331565066000000108e+01 1.399999999999999911e+00 -1.727251529121753282e-01
1.329773205000000047e+01 1.329773205000000047e+01 1.399999999999999911e+00 -1.727257613520662982e-01
1.327981344000000163e+01 1.327981344000000163e+01 1.399999999999999911e+00 -1.727263723781042315e-01
1.326189482999999925e+01 1.326189482999999925e+01 1.400000000000000133e+00 -1.727269859920523565e-01
1.324397622000000041e+01 1.324397622000000041e+01 1.399999999999999911e+00 -1.727276021954902152e-01
1.322605761000000157e+01 1.322605761000000157e+01 1.399999999999999911e+00 -1.727282209898099163e-01
1.320813899999999919e+01 1.320813899999999919e+01 1.399999999999999911e+00 -1.727288423762125547e-01
1.319022039000000035e+01 1.319022039000000035e+01 1.399999999999999911e+00 -1.727294663557041587e-01
1.317230178000000151e+01 1.317230178000000151e+01 1.399999999999999911e+00 -1.727300929290919718e-01
1.315438317000000090e+01 1.315438317000000090e+01 1.399999999999999911e+00 -1.727307220969805102e-01
1.313646456000000029e+01 1.313646456000000029e+01 1.399999999999999911e+00 -1.727313538597675946e-01
1.311854595000000145e+01 1.311854595000000145e+01 1.399999999999999911e+00 -1.727319882176403809e-01
1.310062734000000084e+01 1.310062734000000084e+01 1.399999999999999911e+00 -1.727326251705711690e-01
1.308270873000000023e+01 1.308270873000000023e+01 1.399999999999999911e+00 -1.727332647183132674e-01
1.306479011999999962e+01 1.306479011999999962e+01 1.399999999999999911e+00 -1.727339068603969685e-01
1.304687151000000078e+01 1.304687151000000078e+01 1.399999999999999911e+00 -1.727345515961250522e-01
1.302895290000000017e+01 1.302895290000000017e+01 1.399999999999999911e+00 -1.727351989245687058e-01
1.301103428999999956e+01 1.301103428999999956e+01 1.399999999999999911e+00 -1.727358488445629725e-01
1.299311568000000072e+01 1.299311568000000072e+01 1.399999999999999911e+00 -1.727365013547506045e-01
