# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.183745839402999245e+01 1.399999999999999911e+00 -1.727811552455646438e-01
1.198808138999999962e+01 1.182562098366908465e+01 1.399999999999999911e+00 -1.727817027096701930e-01
1.197616277999999923e+01 1.181378373659035041e+01 1.399999999999999911e+00 -1.727822513179221586e-01
1.196424417000000062e+01 1.180194665328510339e+01 1.399999999999999911e+00 -1.727828010572436124e-01
1.195232556000000024e+01 1.179010973424662012e+01 1.399999999999999911e+00 -1.727833519143548713e-01
1.194040694999999985e+01 1.177827297997015243e+01 1.399999999999999911e+00 -1.727839038757701950e-01
1.192848833999999947e+01 1.176643639095294347e+01 1.399999999999999911e+00 -1.727844569277961484e-01
1.191656973000000086e+01 1.175459996769422766e+01 1.399999999999999911e+00 -1.727850110565306851e-01
1.190465112000000047e+01 1.174276371069524849e+01 1.399999999999999911e+00 -1.727855662478602061e-01
1.189273250999999831e+01 1.173092762045925852e+01 1.399999999999999689e+00 -1.727861224874548685e-01
1.188081389999999971e+01 1.171909169749154955e+01 1.399999999999999911e+00 -1.727866797607693072e-01
1.186889529000000110e+01 1.170725594229943844e+01 1.399999999999999911e+00 -1.727872380530419416e-01
1.185697667999999894e+01 1.169542035539228486e+01 1.399999999999999911e+00 -1.727877973492884800e-01
1.184505806999999855e+01 1.168358493728151970e+01 1.399999999999999911e+00 -1.727883576343028360e-01
1.183313945999999994e+01 1.167174968848062910e+01 1.399999999999999689e+00 -1.727889188926534370e-01
1.182122085000000133e+01 1.165991460950518643e+01 1.399999999999999911e+00 -1.727894811086818638e-01
1.180930223999999917e+01 1.164807970087283628e+01 1.399999999999999911e+00 -1.727900442664985770e-01
1.179738362999999879e+01 1.163624496310334244e+01 1.399999999999999911e+00 -1.727906083499841650e-01
1.178546502000000018e+01 1.162441039671856302e+01 1.399999999999999911e+00 -1.727911733427834329e-01
1.177354640999999980e+01 1.161257600224248243e+01 1.399999999999999689e+00 -1.727917392283043752e-01
1.176162779999999941e+01 1.160074178020121494e+01 1.399999999999999911e+00 -1.727923059897167879e-01
1.174970918999999903e+01 1.158890773112301353e+01 1.399999999999999911e+00 -1.727928736099485496e-01
1.173779057999999864e+01 1.157707385553828594e+01 1.399999999999999911e+00 -1.727934420716829567e-01
1.172587197000000003e+01 1.156524015397960525e+01 1.399999999999999911e+00 -1.727940113573570302e-01
1.171395335999999965e+01 1.155340662698171172e+01 1.399999999999999689e+00 -1.727945814491600174e-01
1.170203474999999926e+01 1.154157327508153408e+01 1.399999999999999911e+00 -1.727951523290288116e-01
1.169011613999999888e+01 1.152974009881820194e+01 1.399999999999999911e+00 -1.727957239786463428e-01
1.167819753000000027e+01 1.151790709873304408e+01 1.399999999999999911e+00 -1.727962963794393014e-01
1.166627891999999989e+01 1.150607427536961680e+01 1.399999999999999911e+00 -1.727968695125717546e-01
1.165436030999999772e+01 1.149424162927369508e+01 1.399999999999999689e+00 -1.727974433594604842e-01
1.164244169999999912e+01 1.148240916099331166e+01 1.399999999999999911e+00 -1.727980179136873184e-01
1.163052309000000051e+01 1.147057687107873925e+01 1.399999999999999911e+00 -1.727985931816769238e-01
1.161860448000000012e+01 1.145874476008251719e+01 1.399999999999999689e+00 -1.727991691705590138e-01
