# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.254798297798265594e+01 1.399999999999999911e+00 -1.728115485017580055e-01
1.198808138999999962e+01 1.253613011642131703e+01 1.399999999999999911e+00 -1.728123224178828854e-01
1.197616277999999923e+01 1.252427737965258103e+01 1.399999999999999911e+00 -1.728130991639291458e-01
1.196424417000000062e+01 1.251242476803108516e+01 1.399999999999999911e+00 -1.728138787460807291e-01
1.195232556000000024e+01 1.250057228191281133e+01 1.399999999999999911e+00 -1.728146611704542424e-01
1.194040694999999985e+01 1.248871992165508438e+01 1.399999999999999911e+00 -1.728154464431182480e-01
1.192848833999999947e+01 1.247686768761658982e+01 1.399999999999999911e+00 -1.728162345701674540e-01
1.191656973000000086e+01 1.246501558015737388e+01 1.399999999999999911e+00 -1.728170255576540471e-01
1.190465112000000047e+01 1.245316359963884167e+01 1.399999999999999911e+00 -1.728178194115584376e-01
1.189273250999999831e+01 1.244131174642377324e+01 1.399999999999999689e+00 -1.728186161377878449e-01
1.188081389999999971e+01 1.242946002087634128e+01 1.399999999999999911e+00 -1.728194157421743538e-01
1.186889529000000110e+01 1.241760842336208803e+01 1.399999999999999911e+00 -1.728202182304735546e-01
1.185697667999999894e+01 1.240575695424795200e+01 1.399999999999999911e+00 -1.728210236083626561e-01
1.184505806999999855e+01 1.239390561390228029e+01 1.399999999999999911e+00 -1.728218318814387644e-01
1.183313945999999994e+01 1.238205440269481983e+01 1.399999999999999689e+00 -1.728226430552172177e-01
1.182122085000000133e+01 1.237020332099673503e+01 1.399999999999999911e+00 -1.728234571351296434e-01
1.180930223999999917e+01 1.235835236918059543e+01 1.399999999999999911e+00 -1.728242741265224314e-01
1.179738362999999879e+01 1.234650154762041829e+01 1.399999999999999911e+00 -1.728250940346546805e-01
1.178546502000000018e+01 1.233465085669163841e+01 1.399999999999999911e+00 -1.728259168646963662e-01
1.177354640999999980e+01 1.232280029677113653e+01 1.399999999999999689e+00 -1.728267426217265923e-01
1.176162779999999941e+01 1.231094986823724113e+01 1.399999999999999911e+00 -1.728275713107315092e-01
1.174970918999999903e+01 1.229909957146972843e+01 1.399999999999999911e+00 -1.728284029366025099e-01
1.173779057999999864e+01 1.228724940684984723e+01 1.399999999999999911e+00 -1.728292375041342310e-01
1.172587197000000003e+01 1.227539937476030296e+01 1.399999999999999911e+00 -1.728300750180225276e-01
1.171395335999999965e+01 1.226354947558528075e+01 1.399999999999999689e+00 -1.728309154828624739e-01
1.170203474999999926e+01 1.225169970971044719e+01 1.399999999999999911e+00 -1.728317589031462542e-01
1.169011613999999888e+01 1.223985007752295751e+01 1.399999999999999911e+00 -1.728326052832612481e-01
1.167819753000000027e+01 1.222800057941146434e+01 1.399999999999999911e+00 -1.728334546274877259e-01
1.166627891999999989e+01 1.221615121576612317e+01 1.399999999999999911e+00 -1.728343069399968235e-01
1.165436030999999772e+01 1.220430198697859758e+01 1.399999999999999689e+00 -1.728351622248483210e-01
1.164244169999999912e+01 1.219245289344207883e+01 1.399999999999999911e+00 -1.728360204859883953e-01
1.163052309000000051e+01 1.218060393555127519e+01 1.399999999999999911e+00 -1.728368817272475655e-01
