# r1 r2 r3 energy
1.103988518400000096e+01 1.103988518400000096e+01 1.425919999999999854e+00 -1.335172433038551432e-01
1.102210527999999989e+01 1.102210527999999989e+01 1.426399999999999890e+00 -1.335069112980869777e-01
1.100432537600000060e+01 1.100432537600000060e+01 1.426879999999999926e+00 -1.334964217922736396e-01
1.098654547199999953e+01 1.098654547199999953e+01 1.427359999999999962e+00 -1.334857742716818729e-01
1.096876556800000024e+01 1.096876556800000024e+01 1.427839999999999998e+00 -1.334749676896090087e-01
1.095098566399999918e+01 1.095098566399999918e+01 1.428319999999999812e+00 -1.334640007176268461e-01
1.093320575999999988e+01 1.093320575999999988e+01 1.428799999999999848e+00 -1.334528720083596187e-01
1.091542585599999882e+01 1.091542585599999882e+01 1.429279999999999884e+00 -1.334415801974117854e-01
1.089764595200000130e+01 1.089764595200000130e+01 1.429759999999999920e+00 -1.334301239032827935e-01
1.087986604800000023e+01 1.087986604800000023e+01 1.430239999999999956e+00 -1.334185017272494778e-01
1.086208614400000094e+01 1.086208614400000094e+01 1.430719999999999992e+00 -1.334067122532736349e-01
1.084430623999999987e+01 1.084430623999999987e+01 1.431200000000000028e+00 -1.333947540478985505e-01
1.082652633600000058e+01 1.082652633600000058e+01 1.431679999999999842e+00 -1.333826256601500782e-01
1.080874643199999952e+01 1.080874643199999952e+01 1.432159999999999878e+00 -1.333703256214305022e-01
1.079096652800000022e+01 1.079096652800000022e+01 1.432640000000000136e+00 -1.333578524454492875e-01
1.077318662399999916e+01 1.077318662399999916e+01 1.433119999999999949e+00 -1.333452046280818870e-01
1.075540671999999986e+01 1.075540671999999986e+01 1.433599999999999985e+00 -1.333323806473407647e-01
1.073762681599999880e+01 1.073762681599999880e+01 1.434079999999999799e+00 -1.333193789632156900e-01
1.071984691199999951e+01 1.071984691199999951e+01 1.434559999999999835e+00 -1.333061980176484251e-01
1.070206700799999844e+01 1.070206700799999844e+01 1.435039999999999871e+00 -1.332928362343939466e-01
1.068428710400000092e+01 1.068428710400000092e+01 1.435519999999999907e+00 -1.332792920189580788e-01
1.066650719999999986e+01 1.066650719999999986e+01 1.435999999999999943e+00 -1.332655637585297148e-01
1.064872729600000056e+01 1.064872729600000056e+01 1.436479999999999757e+00 -1.332516498218642431e-01
1.063094739199999950e+01 1.063094739199999950e+01 1.436960000000000015e+00 -1.332375485592287023e-01
1.061316748800000020e+01 1.061316748800000020e+01 1.437440000000000051e+00 -1.332232583023202910e-01
1.059538758399999914e+01 1.059538758399999914e+01 1.437919999999999865e+00 -1.332087773641862649e-01
1.057760767999999985e+01 1.057760767999999985e+01 1.438399999999999901e+00 -1.331941040391394215e-01
1.055982777599999878e+01 1.055982777599999878e+01 1.438879999999999715e+00 -1.331792366027416685e-01
1.054204787199999949e+01 1.054204787199999949e+01 1.439359999999999751e+00 -1.331641733116512016e-01
1.052426796799999842e+01 1.052426796799999842e+01 1.439840000000000009e+00 -1.331489124036202565e-01
1.050648806399999913e+01 1.050648806399999913e+01 1.440319999999999823e+00 -1.331334520974038760e-01
1.048870815999999984e+01 1.048870815999999984e+01 1.440799999999999859e+00 -1.331177907528830473e-01
1.047092825600000054e+01 1.047092825600000054e+01 1.441279999999999895e+00 -1.331019288197586026e-01
1.045314835200000125e+01 1.045314835200000125e+01 1.441759999999999931e+00 -1.330858682687764416e-01
1.043536844800000196e+01 1.043536844800000196e+01 1.442239999999999966e+00 -1.330696111732249387e-01
1.041758854400000089e+01 1.041758854400000089e+01 1.442720000000000002e+00 -1.330531596806175665e-01
1.039980863999999983e+01 1.039980863999999983e+01 1.443199999999999816e+00 -1.330365160145492998e-01
1.038202873600000054e+01 1.038202873600000054e+01 1.443680000000000074e+00 -1.330196824766016195e-01
1.036424883200000124e+01 1.036424883200000124e+01 1.444160000000000110e+00 -1.330026614482922309e-01
1.034646892800000018e+01 1.034646892800000018e+01 1.444639999999999924e+00 -1.329854553930973071e-01
1.032868902399999911e+01 1.032868902399999911e+01 1.445119999999999960e+00 -1.329680668584633241e-01
1.031090911999999982e+01 1.031090911999999982e+01 1.445599999999999774e+00 -1.329504984779329990e-01
1.029312921600000230e+01 1.029312921600000230e+01 1.446080000000000032e+00 -1.329327529732334534e-01
1.027534931200000123e+01 1.027534931200000123e+01 1.446560000000000068e+00 -1.329148331564926899e-01
1.025756940800000017e+01 1.025756940800000017e+01 1.447039999999999882e+00 -1.328967419324612043e-01
1.023978950400000087e+01 1.023978950400000087e+01 1.447519999999999918e+00 -1.328784823008030413e-01
1.022200960000000158e+01 1.022200960000000158e+01 1.447999999999999954e+00 -1.328600573583819944e-01
1.020422969600000052e+01 1.020422969600000052e+01 1.448479999999999990e+00 -1.328414703017168907e-01
1.018644979199999945e+01 1.018644979199999945e+01 1.448960000000000026e+00 -1.328227244293370135e-01
1.016866988800000016e+01 1.016866988800000016e+01 1.449439999999999840e+00 -1.328038231443231798e-01
1.015088998400000087e+01 1.015088998400000087e+01 1.449920000000000098e+00 -1.327847699568418527e-01
1.013311007999999980e+01 1.013311007999999980e+01 1.450399999999999912e+00 -1.327655684867126151e-01
1.011533017599999873e+01 1.011533017599999873e+01 1.450879999999999947e+00 -1.327462224660845291e-01
1.009755027199999944e+01 1.009755027199999944e+01 1.451359999999999983e+00 -1.327267357421598182e-01
1.007977036800000192e+01 1.007977036800000192e+01 1.451839999999999797e+00 -1.327071122799351743e-01
1.006199046400000086e+01 1.006199046400000086e+01 1.452320000000000055e+00 -1.326873561650489530e-01
1.004421055999999979e+01 1.004421055999999979e+01 1.452799999999999869e+00 -1.326674716066709170e-01
1.002643065600000050e+01 1.002643065600000050e+01 1.453279999999999905e+00 -1.326474629404431338e-01
1.000865075200000121e+01 1.000865075200000121e+01 1.453759999999999941e+00 -1.326273346315167967e-01
9.990870848000000137e+00 9.990870848000000137e+00 1.454239999999999977e+00 -1.326070911036278110e-01
9.973090943999999070e+00 9.973090943999999070e+00 1.454720000000000013e+00 -1.325867331283926975e-01
9.955311039999999778e+00 9.955311039999999778e+00 1.455199999999999827e+00 -1.325662578411139214e-01
9.937531136000000487e+00 9.937531136000000487e+00 1.455679999999999863e+00 -1.325456621745123298e-01
9.919751231999999419e+00 9.919751231999999419e+00 1.456160000000000121e+00 -1.325249430049996457e-01
9.901971327999998351e+00 9.901971327999998351e+00 1.456639999999999713e+00 -1.325040971516801003e-01
9.884191424000000836e+00 9.884191424000000836e+00 1.457119999999999971e+00 -1.324831213754467940e-01
9.866411520000001545e+00 9.866411520000001545e+00 1.457599999999999785e+00 -1.324620123779956804e-01
9.848631616000000477e+00 9.848631616000000477e+00 1.458079999999999821e+00 -1.324407668007972771e-01
9.830851711999999409e+00 9.830851711999999409e+00 1.458559999999999857e+00 -1.324193812241123147e-01
9.813071808000000118e+00 9.813071808000000118e+00 1.459039999999999893e+00 -1.323978521659207597e-01
9.795291904000000827e+00 9.795291904000000827e+00 1.459519999999999929e+00 -1.323761760808397359e-01
9.777511999999999759e+00 9.777511999999999759e+00 1.459999999999999742e+00 -1.323543493590515208e-01
