1.800000000000000000e+01 1.800000000000000000e+01 1.399999999999999911e+00
1.799995127440127973e+01 1.799995127440127973e+01 1.409999762578784344e+00
1.799993411895934514e+01 1.799993411895934514e+01 1.399999792009746447e+00
1.799988539649539376e+01 1.799988539649539376e+01 1.409999554619079332e+00
1.799986824029118893e+01 1.799986824029118893e+01 1.399999584052656898e+00
1.799981952096088378e+01 1.799981952096088378e+01 1.409999346692525357e+00
1.799980236399444422e+01 1.799980236399444422e+01 1.399999376128718387e+00
1.799975364779666620e+01 1.799975364779666620e+01 1.409999138799109542e+00
1.799973649006803100e+01 1.799973649006803100e+01 1.399999168237918035e+00
1.799968777700166100e+01 1.799968777700166100e+01 1.409998930938819006e+00
1.799967061851087280e+01 1.799967061851087280e+01 1.399998960380242963e+00
1.799962190857479172e+01 1.799962190857479172e+01 1.409998723111640873e+00
1.799960474932188248e+01 1.799960474932188248e+01 1.399998752555680293e+00
1.799955604251497121e+01 1.799955604251497121e+01 1.409998515317562262e+00
1.799953888249998357e+01 1.799953888249998357e+01 1.399998544764217145e+00
1.799949017882112656e+01 1.799949017882112656e+01 1.409998307556570296e+00
1.799947301804409960e+01 1.799947301804409960e+01 1.399998337005840421e+00
1.799942431749217775e+01 1.799942431749217775e+01 1.409998099828652096e+00
1.799940715595314700e+01 1.799940715595314700e+01 1.399998129280537684e+00
1.799935845852704475e+01 1.799935845852704475e+01 1.409997892133794783e+00
1.799934129622604928e+01 1.799934129622604928e+01 1.399997921588295613e+00
1.799929260192464753e+01 1.799929260192464753e+01 1.409997684471985480e+00
1.799927543886172643e+01 1.799927543886172643e+01 1.399997713929101772e+00
1.799922674768391317e+01 1.799922674768391317e+01 1.409997476843211528e+00
1.799920958385910552e+01 1.799920958385910552e+01 1.399997506302943062e+00
1.799916089580376521e+01 1.799916089580376521e+01 1.409997269247460050e+00
1.799914373121711009e+01 1.799914373121711009e+01 1.399997298709807048e+00
1.799909504628312718e+01 1.799909504628312718e+01 1.409997061684718389e+00
1.799907788093466010e+01 1.799907788093466010e+01 1.399997091149680628e+00
1.799902919912092258e+01 1.799902919912092258e+01 1.409996854154973445e+00
1.799901203301068620e+01 1.799901203301068620e+01 1.399996883622550925e+00
1.799896335431608208e+01 1.799896335431608208e+01 1.409996646658212560e+00
1.799894618744411190e+01 1.799894618744411190e+01 1.399996676128405282e+00
1.799889751186752918e+01 1.799889751186752918e+01 1.409996439194422857e+00
1.799888034423386429e+01 1.799888034423386429e+01 1.399996468667230820e+00
1.799883167177418741e+01 1.799883167177418741e+01 1.409996231763591457e+00
1.799881450337886335e+01 1.799881450337886335e+01 1.399996261239014661e+00
1.799876583403498387e+01 1.799876583403498387e+01 1.409996024365705924e+00
1.799874866487803970e+01 1.799874866487803970e+01 1.399996053843744370e+00
1.799869999864884917e+01 1.799869999864884917e+01 1.409995817000753160e+00
1.799868282873032754e+01 1.799868282873032754e+01 1.399995846481406847e+00
1.799863416561471396e+01 1.799863416561471396e+01 1.409995609668720729e+00
1.799861699493464684e+01 1.799861699493464684e+01 1.399995639151989657e+00
1.799856833493150177e+01 1.799856833493150177e+01 1.409995402369595752e+00
1.799855116348993178e+01 1.799855116348993178e+01 1.399995431855479699e+00
1.799850250659814677e+01 1.799850250659814677e+01 1.409995195103365351e+00
1.799848533439510945e+01 1.799848533439510945e+01 1.399995224591864540e+00
1.799843668061357604e+01 1.799843668061357604e+01 1.409994987870016869e+00
1.799841950764911402e+01 1.799841950764911402e+01 1.399995017361131300e+00
1.799837085697672379e+01 1.799837085697672379e+01 1.409994780669537651e+00
1.799835368325086904e+01 1.799835368325086904e+01 1.399994810163267100e+00
1.799830503568651707e+01 1.799830503568651707e+01 1.409994573501915038e+00
1.799828786119931223e+01 1.799828786119931223e+01 1.399994602998259507e+00
1.799823921674189364e+01 1.799823921674189364e+01 1.409994366367135932e+00
1.799822204149337423e+01 1.799822204149337423e+01 1.399994395866095642e+00
1.799817340014178058e+01 1.799817340014178058e+01 1.409994159265188118e+00
1.799815622413198568e+01 1.799815622413198568e+01 1.399994188766762848e+00
1.799810758588511561e+01 1.799810758588511561e+01 1.409993952196058720e+00
1.799809040911408431e+01 1.799809040911408431e+01 1.399993981700248469e+00
1.799804177397082938e+01 1.799804177397082938e+01 1.409993745159734857e+00
1.799802459643860075e+01 1.799802459643860075e+01 1.399993774666539847e+00
1.799797596439785963e+01 1.799797596439785963e+01 1.409993538156204318e+00
1.799795878610446920e+01 1.799795878610446920e+01 1.399993567665624328e+00
1.799791015716514053e+01 1.799791015716514053e+01 1.409993331185454224e+00
1.799789297811062738e+01 1.799789297811062738e+01 1.399993360697489253e+00
1.799784435227160628e+01 1.799784435227160628e+01 1.409993124247471696e+00
1.799782717245600594e+01 1.799782717245600594e+01 1.399993153762121745e+00
1.799777854971619107e+01 1.799777854971619107e+01 1.409992917342244301e+00
1.799776136913954261e+01 1.799776136913954261e+01 1.399992946859509146e+00
1.799771274949783262e+01 1.799771274949783262e+01 1.409992710469759158e+00
1.799769556816017513e+01 1.799769556816017513e+01 1.399992739989639023e+00
1.799764695161547223e+01 1.799764695161547223e+01 1.409992503630003835e+00
1.799762976951684479e+01 1.799762976951684479e+01 1.399992533152498719e+00
1.799758115606804409e+01 1.799758115606804409e+01 1.409992296822965674e+00
1.799756397320848222e+01 1.799756397320848222e+01 1.399992326348075578e+00
1.799751536285448950e+01 1.799751536285448950e+01 1.409992090048632241e+00
1.799749817923403228e+01 1.799749817923403228e+01 1.399992119576356941e+00
1.799744957197374617e+01 1.799744957197374617e+01 1.409991883306990434e+00
1.799743238759242914e+01 1.799743238759242914e+01 1.399991912837330155e+00
1.799738378342475187e+01 1.799738378342475187e+01 1.409991676598028043e+00
1.799736659828261764e+01 1.799736659828261764e+01 1.399991706130982783e+00
1.799731799720645142e+01 1.799731799720645142e+01 1.409991469921732632e+00
1.799730081130353554e+01 1.799730081130353554e+01 1.399991499457302169e+00
1.799725221331778258e+01 1.799725221331778258e+01 1.409991263278091322e+00
1.799723502665412056e+01 1.799723502665412056e+01 1.399991292816275656e+00
1.799718643175768662e+01 1.799718643175768662e+01 1.409991056667091458e+00
1.799716924433331755e+01 1.799716924433331755e+01 1.399991086207890811e+00
1.799712065252510484e+01 1.799712065252510484e+01 1.409990850088720604e+00
1.799710346434006780e+01 1.799710346434006780e+01 1.399990879632134755e+00
1.799705487561898209e+01 1.799705487561898209e+01 1.409990643542966104e+00
1.799703768667331261e+01 1.799703768667331261e+01 1.399990673088995052e+00
1.799698910103825966e+01 1.799698910103825966e+01 1.409990437029815524e+00
1.799697191133199681e+01 1.799697191133199681e+01 1.399990466578459269e+00
1.799692332878188239e+01 1.799692332878188239e+01 1.409990230549256207e+00
1.799690613831506525e+01 1.799690613831506525e+01 1.399990260100514750e+00
1.799685755884879867e+01 1.799685755884879867e+01 1.409990024101275718e+00
1.799684036762146278e+01 1.799684036762146278e+01 1.399990053655149058e+00
1.799679179123794981e+01 1.799679179123794981e+01 1.409989817685861402e+00
1.799677459925013423e+01 1.799677459925013423e+01 1.399989847242349539e+00
1.799672602594828064e+01 1.799672602594828064e+01 1.409989611303000823e+00
1.799670883320002090e+01 1.799670883320002090e+01 1.399989640862103757e+00
1.799666026297873600e+01 1.799666026297873600e+01 1.409989404952681546e+00
1.799664306947007120e+01 1.799664306947007120e+01 1.399989434514399278e+00
1.799659450232826430e+01 1.799659450232826430e+01 1.409989198634890917e+00
1.799657730805923350e+01 1.799657730805923350e+01 1.399989228199223446e+00
1.799652874399581748e+01 1.799652874399581748e+01 1.409988992349616721e+00
1.799651154896645622e+01 1.799651154896645622e+01 1.399989021916563825e+00
1.799646298798033683e+01 1.799646298798033683e+01 1.409988786096846081e+00
1.799644579219068419e+01 1.799644579219068419e+01 1.399988815666407982e+00
1.799639723428077431e+01 1.799639723428077431e+01 1.409988579876566561e+00
1.799638003773086581e+01 1.799638003773086581e+01 1.399988609448743260e+00
1.799633148289607831e+01 1.799633148289607831e+01 1.409988373688765950e+00
1.799631428558595303e+01 1.799631428558595303e+01 1.399988403263557224e+00
1.799626573382520078e+01 1.799626573382520078e+01 1.409988167533431591e+00
1.799624853575489425e+01 1.799624853575489425e+01 1.399988197110837662e+00
1.799619998706708657e+01 1.799619998706708657e+01 1.409987961410551049e+00
1.799618278823663786e+01 1.799618278823663786e+01 1.399987990990571696e+00
1.799613424262069117e+01 1.799613424262069117e+01 1.409987755320111891e+00
1.799611704303013937e+01 1.799611704303013937e+01 1.399987784902747112e+00
1.799606850048496298e+01 1.799606850048496298e+01 1.409987549262101680e+00
1.799605130013434362e+01 1.799605130013434362e+01 1.399987578847351477e+00
1.799600276065885751e+01 1.799600276065885751e+01 1.409987343236507762e+00
1.799598555954820966e+01 1.799598555954820966e+01 1.399987372824372356e+00
1.799593702314132670e+01 1.799593702314132670e+01 1.409987137243318145e+00
1.799591982127068590e+01 1.799591982127068590e+01 1.399987166833797314e+00
1.799587128793132251e+01 1.799587128793132251e+01 1.409986931282520173e+00
1.799585408530072428e+01 1.799585408530072428e+01 1.399986960875613917e+00
1.799580555502779333e+01 1.799580555502779333e+01 1.409986725354101411e+00
1.799578835163728030e+01 1.799578835163728030e+01 1.399986754949809731e+00
1.799573982442970177e+01 1.799573982442970177e+01 1.409986519458049425e+00
1.799572262027930591e+01 1.799572262027930591e+01 1.399986549056372320e+00
1.799567409613599622e+01 1.799567409613599622e+01 1.409986313594351781e+00
1.799565689122576018e+01 1.799565689122576018e+01 1.399986343195289251e+00
1.799560837014563930e+01 1.799560837014563930e+01 1.409986107762996266e+00
1.799559116447559504e+01 1.799559116447559504e+01 1.399986137366548311e+00
1.799554264645757939e+01 1.799554264645757939e+01 1.409985901963970445e+00
1.799552544002776600e+01 1.799552544002776600e+01 1.399985931570137065e+00
1.799547692507077912e+01 1.799547692507077912e+01 1.409985696197261884e+00
1.799545971788123566e+01 1.799545971788123566e+01 1.399985725806042858e+00
1.799541120598419397e+01 1.799541120598419397e+01 1.409985490462858149e+00
1.799539399803495598e+01 1.799539399803495598e+01 1.399985520074253698e+00
1.799534548919677945e+01 1.799534548919677945e+01 1.409985284760747026e+00
1.799532828048788602e+01 1.799532828048788602e+01 1.399985314374757150e+00
1.799527977470749818e+01 1.799527977470749818e+01 1.409985079090916082e+00
1.799526256523898482e+01 1.799526256523898482e+01 1.399985108707540560e+00
1.799521406251530564e+01 1.799521406251530564e+01 1.409984873453352883e+00
1.799519685228721144e+01 1.799519685228721144e+01 1.399984903072591935e+00
1.799514835261916090e+01 1.799514835261916090e+01 1.409984667848045214e+00
1.799513114163152139e+01 1.799513114163152139e+01 1.399984697469898620e+00
1.799508264501802657e+01 1.799508264501802657e+01 1.409984462274980643e+00
1.799506543327087726e+01 1.799506543327087726e+01 1.399984491899448624e+00
1.799501693971085814e+01 1.799501693971085814e+01 1.409984256734147179e+00
1.799499972720423813e+01 1.799499972720423813e+01 1.399984286361229513e+00
1.799495123669662178e+01 1.799495123669662178e+01 1.409984051225532165e+00
1.799493402343057014e+01 1.799493402343057014e+01 1.399984080855228852e+00
1.799488553597428009e+01 1.799488553597428009e+01 1.409983845749123388e+00
1.799486832194882879e+01 1.799486832194882879e+01 1.399983875381434428e+00
1.799481983754278858e+01 1.799481983754278858e+01 1.409983640304908414e+00
1.799480262275798026e+01 1.799480262275798026e+01 1.399983669939834030e+00
1.799475414140111695e+01 1.799475414140111695e+01 1.409983434892875254e+00
1.799473692585698714e+01 1.799473692585698714e+01 1.399983464530415223e+00
1.799468844754822783e+01 1.799468844754822783e+01 1.409983229513011471e+00
1.799467123124481205e+01 1.799467123124481205e+01 1.399983259153165793e+00
1.799462275598308381e+01 1.799462275598308381e+01 1.409983024165304855e+00
1.799460553892041759e+01 1.799460553892041759e+01 1.399983053808073530e+00
1.799455706670464750e+01 1.799455706670464750e+01 1.409982818849743191e+00
1.799453984888276992e+01 1.799453984888276992e+01 1.399982848495126220e+00
1.799449137971188506e+01 1.799449137971188506e+01 1.409982613566314047e+00
1.799447416113083520e+01 1.799447416113083520e+01 1.399982643214311429e+00
1.799442569500376621e+01 1.799442569500376621e+01 1.409982408315005209e+00
1.799440847566357604e+01 1.799440847566357604e+01 1.399982437965616722e+00
1.799436001257925355e+01 1.799436001257925355e+01 1.409982203095804243e+00
1.799434279247996571e+01 1.799434279247996571e+01 1.399982232749030109e+00
1.799429433243731680e+01 1.799429433243731680e+01 1.409981997908699158e+00
1.799427711157896326e+01 1.799427711157896326e+01 1.399982027564539377e+00
1.799422865457691856e+01 1.799422865457691856e+01 1.409981792753677743e+00
1.799421143295953840e+01 1.799421143295953840e+01 1.399981822412132315e+00
1.799416297899702855e+01 1.799416297899702855e+01 1.409981587630728006e+00
1.799414575662066085e+01 1.799414575662066085e+01 1.399981617291796709e+00
1.799409730569662003e+01 1.799409730569662003e+01 1.409981382539837291e+00
1.799408008256129676e+01 1.799408008256129676e+01 1.399981412203520348e+00
1.799403163467465561e+01 1.799403163467465561e+01 1.409981177480993608e+00
1.799401441078041586e+01 1.799401441078041586e+01 1.399981207147290796e+00
1.799396596593010500e+01 1.799396596593010500e+01 1.409980972454184522e+00
1.799394874127698785e+01 1.799394874127698785e+01 1.399981002123096063e+00
1.799390029946194502e+01 1.799390029946194502e+01 1.409980767459398265e+00
1.799388307404998599e+01 1.799388307404998599e+01 1.399980797130923937e+00
1.799383463526914184e+01 1.799383463526914184e+01 1.409980562496622403e+00
1.799381740909837646e+01 1.799381740909837646e+01 1.399980592170762428e+00
1.799376897335066872e+01 1.799376897335066872e+01 1.409980357565844944e+00
1.799375174642113251e+01 1.799375174642113251e+01 1.399980387242599100e+00
1.799370331370549536e+01 1.799370331370549536e+01 1.409980152667053455e+00
1.799368608601722741e+01 1.799368608601722741e+01 1.399980182346421742e+00
1.799363765633259504e+01 1.799363765633259504e+01 1.409979947800235722e+00
1.799362042788563087e+01 1.799362042788563087e+01 1.399979977482218141e+00
1.799357200123094103e+01 1.799357200123094103e+01 1.409979742965379756e+00
1.799355477202531972e+01 1.799355477202531972e+01 1.399979772649976528e+00
1.799350634839950658e+01 1.799350634839950658e+01 1.409979538162473567e+00
1.799348911843526366e+01 1.799348911843526366e+01 1.399979567849684470e+00
1.799344069783726852e+01 1.799344069783726852e+01 1.409979333391504941e+00
1.799342346711443952e+01 1.799342346711443952e+01 1.399979363081329975e+00
1.799337504954319655e+01 1.799337504954319655e+01 1.409979128652461666e+00
1.799335781806182055e+01 1.799335781806182055e+01 1.399979158344900831e+00
1.799330940351627106e+01 1.799330940351627106e+01 1.409978923945331530e+00
1.799329217127638003e+01 1.799329217127638003e+01 1.399978953640384827e+00
1.799324375975546531e+01 1.799324375975546531e+01 1.409978719270102543e+00
1.799322652675710188e+01 1.799322652675710188e+01 1.399978748967769970e+00
1.799317811825975610e+01 1.799317811825975610e+01 1.409978514626762713e+00
1.799316088450295226e+01 1.799316088450295226e+01 1.399978544327044272e+00
1.799311247902812028e+01 1.799311247902812028e+01 1.409978310015299829e+00
1.799309524451291509e+01 1.799309524451291509e+01 1.399978339718195297e+00
1.799304684205953819e+01 1.799304684205953819e+01 1.409978105435701679e+00
1.799302960678596719e+01 1.799302960678596719e+01 1.399978135141211277e+00
1.799298120735298312e+01 1.799298120735298312e+01 1.409977900887956270e+00
1.799296397132108183e+01 1.799296397132108183e+01 1.399977930596080000e+00
1.799291557490743543e+01 1.799291557490743543e+01 1.409977696372051614e+00
1.799289833811724293e+01 1.799289833811724293e+01 1.399977726082789475e+00
1.799284994472187549e+01 1.799284994472187549e+01 1.409977491887975498e+00
1.799283270717342376e+01 1.799283270717342376e+01 1.399977521601327268e+00
1.799278431679528012e+01 1.799278431679528012e+01 1.409977287435715931e+00
1.799276707848861179e+01 1.799276707848861179e+01 1.399977317151681833e+00
1.799271869112663325e+01 1.799271869112663325e+01 1.409977083015260924e+00
1.799270145206178029e+01 1.799270145206178029e+01 1.399977112733840734e+00
1.799265306771491524e+01 1.799265306771491524e+01 1.409976878626598262e+00
1.799263582789191673e+01 1.799263582789191673e+01 1.399976908347792204e+00
1.799258744655910647e+01 1.799258744655910647e+01 1.409976674269716179e+00
1.799257020597799794e+01 1.799257020597799794e+01 1.399976703993524030e+00
1.799252182765819086e+01 1.799252182765819086e+01 1.409976469944602240e+00
1.799250458631900784e+01 1.799250458631900784e+01 1.399976499671024222e+00
1.799245621101114878e+01 1.799245621101114878e+01 1.409976265651244898e+00
1.799243896891392680e+01 1.799243896891392680e+01 1.399976295380280789e+00
1.799239059661696061e+01 1.799239059661696061e+01 1.409976061389631941e+00
1.799237335376173874e+01 1.799237335376173874e+01 1.399976091121281740e+00
1.799232498447461737e+01 1.799232498447461737e+01 1.409975857159751156e+00
1.799230774086143114e+01 1.799230774086143114e+01 1.399975886894014865e+00
1.799225937458309943e+01 1.799225937458309943e+01 1.409975652961590775e+00
1.799224213021198437e+01 1.799224213021198437e+01 1.399975682698468615e+00
1.799219376694139072e+01 1.799219376694139072e+01 1.409975448795138808e+00
1.799217652181238236e+01 1.799217652181238236e+01 1.399975478534630557e+00
1.799212816154847516e+01 1.799212816154847516e+01 1.409975244660383265e+00
1.799211091566160903e+01 1.799211091566160903e+01 1.399975274402488923e+00
1.799206255840333668e+01 1.799206255840333668e+01 1.409975040557311932e+00
1.799204531175865185e+01 1.799204531175865185e+01 1.399975070302031499e+00
1.799199695750496630e+01 1.799199695750496630e+01 1.409974836485913041e+00
1.799197971010249830e+01 1.799197971010249830e+01 1.399974866233246518e+00
1.799193135885235151e+01 1.799193135885235151e+01 1.409974632446174603e+00
1.799191411069213586e+01 1.799191411069213586e+01 1.399974662196121988e+00
1.799186576244447977e+01 1.799186576244447977e+01 1.409974428438084626e+00
1.799184851352655556e+01 1.799184851352655556e+01 1.399974458190645921e+00
1.799180016828033857e+01 1.799180016828033857e+01 1.409974224461631342e+00
1.799178291860473777e+01 1.799178291860473777e+01 1.399974254216806546e+00
1.799173457635891538e+01 1.799173457635891538e+01 1.409974020516802540e+00
1.799171732592567707e+01 1.799171732592567707e+01 1.399974050274591431e+00
1.799166898667919767e+01 1.799166898667919767e+01 1.409973816603586227e+00
1.799165173548835739e+01 1.799165173548835739e+01 1.399973846363989027e+00
1.799160339924018004e+01 1.799160339924018004e+01 1.409973612721970859e+00
1.799158614729177330e+01 1.799158614729177330e+01 1.399973642484987568e+00
1.799153781404084995e+01 1.799153781404084995e+01 1.409973408871944223e+00
1.799152056133491229e+01 1.799152056133491229e+01 1.399973438637574841e+00
1.799147223108019489e+01 1.799147223108019489e+01 1.409973205053494771e+00
1.799145497761676182e+01 1.799145497761676182e+01 1.399973234821739076e+00
1.799140665035720943e+01 1.799140665035720943e+01 1.409973001266610071e+00
1.799138939613632004e+01 1.799138939613632004e+01 1.399973031037468285e+00
1.799134107187088816e+01 1.799134107187088816e+01 1.409972797511278575e+00
1.799132381689257798e+01 1.799132381689257798e+01 1.399972827284750476e+00
1.799127549562022210e+01 1.799127549562022210e+01 1.409972593787488293e+00
1.799125823988452311e+01 1.799125823988452311e+01 1.399972623563574103e+00
1.799120992160419874e+01 1.799120992160419874e+01 1.409972390095227457e+00
1.799119266511115001e+01 1.799119266511115001e+01 1.399972419873926954e+00
1.799114434982181621e+01 1.799114434982181621e+01 1.409972186434483854e+00
1.799112709257145326e+01 1.799112709257145326e+01 1.399972216215797260e+00
1.799107878027206908e+01 1.799107878027206908e+01 1.409971982805245938e+00
1.799106152226443101e+01 1.799106152226443101e+01 1.399972012589173032e+00
1.799101321295395195e+01 1.799101321295395195e+01 1.409971779207501719e+00
1.799099595418907072e+01 1.799099595418907072e+01 1.399971808994042499e+00
1.799094764786645939e+01 1.799094764786645939e+01 1.409971575641239427e+00
1.799093038834437408e+01 1.799093038834437408e+01 1.399971605430394117e+00
1.799088208500858599e+01 1.799088208500858599e+01 1.409971372106447296e+00
1.799086482472932857e+01 1.799086482472932857e+01 1.399971401898215673e+00
1.799081652437932988e+01 1.799081652437932988e+01 1.409971168603113334e+00
1.799079926334293944e+01 1.799079926334293944e+01 1.399971198397495398e+00
1.799075096597768564e+01 1.799075096597768564e+01 1.409970965131225773e+00
1.799073370418419771e+01 1.799073370418419771e+01 1.399970994928221524e+00
1.799068540980265141e+01 1.799068540980265141e+01 1.409970761690772623e+00
1.799066814725210151e+01 1.799066814725210151e+01 1.399970791490382283e+00
1.799061985585322887e+01 1.799061985585322887e+01 1.409970558281742337e+00
1.799060259254565253e+01 1.799060259254565253e+01 1.399970588083965684e+00
1.799055430412841261e+01 1.799055430412841261e+01 1.409970354904123147e+00
1.799053704006384535e+01 1.799053704006384535e+01 1.399970384708960180e+00
1.799048875462720076e+01 1.799048875462720076e+01 1.409970151557903062e+00
1.799047148980567812e+01 1.799047148980567812e+01 1.399970181365353783e+00
1.799042320734859146e+01 1.799042320734859146e+01 1.409969948243070315e+00
1.799040594177014896e+01 1.799040594177014896e+01 1.399969978053134723e+00
1.799035766229158639e+01 1.799035766229158639e+01 1.409969744959613136e+00
1.799034039595626311e+01 1.799034039595626311e+01 1.399969774772291231e+00
1.799029211945519080e+01 1.799029211945519080e+01 1.409969541707519758e+00
1.799027485236301871e+01 1.799027485236301871e+01 1.399969571522811318e+00
1.799022657883839926e+01 1.799022657883839926e+01 1.409969338486778190e+00
1.799020931098941389e+01 1.799020931098941389e+01 1.399969368304683437e+00
1.799016104044021702e+01 1.799016104044021702e+01 1.409969135297376885e+00
1.799014377183445745e+01 1.799014377183445745e+01 1.399969165117895820e+00
1.799009550425964576e+01 1.799009550425964576e+01 1.409968932139304076e+00
1.799007823489714752e+01 1.799007823489714752e+01 1.399968961962436698e+00
1.799002997029569073e+01 1.799002997029569073e+01 1.409968729012547994e+00
1.799001270017648579e+01 1.799001270017648579e+01 1.399968758838294303e+00
