# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.115178623873916841e+01 1.399999999999999911e+00 -1.727966248287621798e-01
1.198808138999999962e+01 1.113992293085226493e+01 1.399999999999999911e+00 -1.727971780033736582e-01
1.197616277999999923e+01 1.112805974115221197e+01 1.399999999999999911e+00 -1.727977322746626909e-01
1.196424417000000062e+01 1.111619667001739664e+01 1.399999999999999911e+00 -1.727982876544525426e-01
1.195232556000000024e+01 1.110433371782781542e+01 1.399999999999999911e+00 -1.727988441547076148e-01
1.194040694999999985e+01 1.109247088496508837e+01 1.399999999999999911e+00 -1.727994017875419674e-01
1.192848833999999947e+01 1.108060817181247337e+01 1.399999999999999911e+00 -1.727999605652139892e-01
1.191656973000000086e+01 1.106874557875485721e+01 1.399999999999999911e+00 -1.728005205001372224e-01
1.190465112000000047e+01 1.105688310617878045e+01 1.399999999999999911e+00 -1.728010816048753118e-01
1.189273250999999831e+01 1.104502075447243570e+01 1.399999999999999689e+00 -1.728016438921435860e-01
1.188081389999999971e+01 1.103315852402568709e+01 1.399999999999999911e+00 -1.728022073748200771e-01
1.186889529000000110e+01 1.102129641523007209e+01 1.399999999999999911e+00 -1.728027720659370547e-01
1.185697667999999894e+01 1.100943442847880149e+01 1.399999999999999911e+00 -1.728033379786894363e-01
1.184505806999999855e+01 1.099757256416679319e+01 1.399999999999999911e+00 -1.728039051262494907e-01
1.183313945999999994e+01 1.098571082269065791e+01 1.399999999999999689e+00 -1.728044734853674269e-01
1.182122085000000133e+01 1.097384920444872236e+01 1.399999999999999911e+00 -1.728050429515202713e-01
1.180930223999999917e+01 1.096198770984102211e+01 1.399999999999999911e+00 -1.728056134077465000e-01
1.179738362999999879e+01 1.095012633926933887e+01 1.399999999999999911e+00 -1.728061847352846403e-01
1.178546502000000018e+01 1.093826509313717743e+01 1.399999999999999911e+00 -1.728067568135487064e-01
1.177354640999999980e+01 1.092640397184979939e+01 1.399999999999999689e+00 -1.728073295201028869e-01
1.176162779999999941e+01 1.091454297581422139e+01 1.399999999999999911e+00 -1.728079027306416438e-01
1.174970918999999903e+01 1.090268210543922400e+01 1.399999999999999911e+00 -1.728084763189621786e-01
1.173779057999999864e+01 1.089082136113536947e+01 1.399999999999999911e+00 -1.728090501569413961e-01
1.172587197000000003e+01 1.087896074331500351e+01 1.399999999999999911e+00 -1.728096241145094525e-01
1.171395335999999965e+01 1.086710025239226596e+01 1.399999999999999689e+00 -1.728101980596290776e-01
1.170203474999999926e+01 1.085523988878310675e+01 1.399999999999999911e+00 -1.728107718582602703e-01
1.169011613999999888e+01 1.084337965290528416e+01 1.399999999999999911e+00 -1.728113453743470307e-01
1.167819753000000027e+01 1.083151954517838966e+01 1.399999999999999911e+00 -1.728119184697816391e-01
1.166627891999999989e+01 1.081965956602384260e+01 1.399999999999999911e+00 -1.728124910043811191e-01
1.165436030999999772e+01 1.080779971586491151e+01 1.399999999999999689e+00 -1.728130628358616472e-01
1.164244169999999912e+01 1.079593999512672298e+01 1.399999999999999911e+00 -1.728136338198056898e-01
1.163052309000000051e+01 1.078408040423626524e+01 1.399999999999999911e+00 -1.728142038096467659e-01
1.161860448000000012e+01 1.077222094362239879e+01 1.399999999999999689e+00 -1.728147726566265641e-01
1.160668586999999796e+01 1.076036161371587419e+01 1.399999999999999911e+00 -1.728153402097742930e-01
1.159476725999999935e+01 1.074850241494934622e+01 1.399999999999999689e+00 -1.728159063158797581e-01
1.158284865000000075e+01 1.073664334775735973e+01 1.399999999999999911e+00 -1.728164708194551979e-01
1.157093004000000036e+01 1.072478441257638693e+01 1.399999999999999911e+00 -1.728170335627189635e-01
1.155901142999999998e+01 1.071292560984482911e+01 1.399999999999999911e+00 -1.728175943855530527e-01
1.154709282000000137e+01 1.070106694000302383e+01 1.400000000000000133e+00 -1.728181531254789627e-01
1.153517421000000098e+01 1.068920840349325196e+01 1.399999999999999911e+00 -1.728187096176291848e-01
1.152325560000000060e+01 1.067735000075976259e+01 1.399999999999999911e+00 -1.728192636947105398e-01
1.151133699000000021e+01 1.066549173224877123e+01 1.399999999999999911e+00 -1.728198151869709542e-01
1.149941838000000160e+01 1.065363359840848112e+01 1.399999999999999911e+00 -1.728203639221780052e-01
1.148749976999999944e+01 1.064177559968907261e+01 1.400000000000000133e+00 -1.728209097307581432e-01
1.147558116000000084e+01 1.062991773654275107e+01 1.399999999999999911e+00 -1.728214524586220990e-01
1.146366255000000045e+01 1.061806000942372030e+01 1.399999999999999911e+00 -1.728219919533345861e-01
1.145174394000000007e+01 1.060620241878821446e+01 1.399999999999999911e+00 -1.728225280602322111e-01
1.143982532999999968e+01 1.059434496509450874e+01 1.399999999999999911e+00 -1.728230606224111232e-01
1.142790672000000107e+01 1.058248764880292647e+01 1.400000000000000133e+00 -1.728235894806800232e-01
1.141598811000000069e+01 1.057063047037584269e+01 1.399999999999999911e+00 -1.728241144735437329e-01
1.140406950000000030e+01 1.055877343027771431e+01 1.399999999999999911e+00 -1.728246354371667792e-01
1.139215088999999992e+01 1.054691652897507481e+01 1.399999999999999911e+00 -1.728251522053416978e-01
1.138023228000000131e+01 1.053505976693655910e+01 1.399999999999999911e+00 -1.728256646094606941e-01
