# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.069515441410704959e+01 1.399999999999999911e+00 -1.728847328455919430e-01
1.198808138999999962e+01 1.068324776828121081e+01 1.399999999999999911e+00 -1.728857448546014253e-01
1.197616277999999923e+01 1.067134114916706089e+01 1.399999999999999911e+00 -1.728867592686932908e-01
1.196424417000000062e+01 1.065943455685410513e+01 1.399999999999999911e+00 -1.728877760453656209e-01
1.195232556000000024e+01 1.064752799143226092e+01 1.399999999999999911e+00 -1.728887951412655111e-01
1.194040694999999985e+01 1.063562145299183292e+01 1.399999999999999911e+00 -1.728898165121762753e-01
1.192848833999999947e+01 1.062371494162354857e+01 1.399999999999999911e+00 -1.728908401130049843e-01
1.191656973000000086e+01 1.061180845741853140e+01 1.399999999999999911e+00 -1.728918658977693923e-01
1.190465112000000047e+01 1.059990200046831177e+01 1.399999999999999911e+00 -1.728928938195849196e-01
1.189273250999999831e+01 1.058799557086483567e+01 1.399999999999999689e+00 -1.728939238306513582e-01
1.188081389999999971e+01 1.057608916870046833e+01 1.399999999999999911e+00 -1.728949558822392985e-01
1.186889529000000110e+01 1.056418279406798533e+01 1.399999999999999911e+00 -1.728959899246767518e-01
1.185697667999999894e+01 1.055227644706057433e+01 1.399999999999999911e+00 -1.728970259073349669e-01
1.184505806999999855e+01 1.054037012777185645e+01 1.399999999999999911e+00 -1.728980637786145802e-01
1.183313945999999994e+01 1.052846383629587024e+01 1.399999999999999689e+00 -1.728991034859312381e-01
1.182122085000000133e+01 1.051655757272708058e+01 1.399999999999999911e+00 -1.729001449757010811e-01
1.180930223999999917e+01 1.050465133716037336e+01 1.399999999999999911e+00 -1.729011881933263939e-01
1.179738362999999879e+01 1.049274512969107853e+01 1.399999999999999911e+00 -1.729022330860447987e-01
1.178546502000000018e+01 1.048083895041495062e+01 1.399999999999999911e+00 -1.729032796415763129e-01
1.177354640999999980e+01 1.046893279942817756e+01 1.399999999999999689e+00 -1.729043278785697690e-01
1.176162779999999941e+01 1.045702667682739317e+01 1.399999999999999911e+00 -1.729053778165794975e-01
1.174970918999999903e+01 1.044512058270965937e+01 1.399999999999999911e+00 -1.729064294753147046e-01
1.173779057999999864e+01 1.043321451717249815e+01 1.399999999999999911e+00 -1.729074828746402226e-01
1.172587197000000003e+01 1.042130848031386137e+01 1.399999999999999911e+00 -1.729085380345777023e-01
1.171395335999999965e+01 1.040940247223215387e+01 1.399999999999999689e+00 -1.729095949753066963e-01
1.170203474999999926e+01 1.039749649302623347e+01 1.399999999999999911e+00 -1.729106537171654356e-01
1.169011613999999888e+01 1.038559054279540739e+01 1.399999999999999911e+00 -1.729117142806523288e-01
1.167819753000000027e+01 1.037368462163944471e+01 1.399999999999999911e+00 -1.729127766864265447e-01
1.166627891999999989e+01 1.036177872965856217e+01 1.399999999999999911e+00 -1.729138409553093447e-01
1.165436030999999772e+01 1.034987286695344899e+01 1.399999999999999689e+00 -1.729149071082849987e-01
1.164244169999999912e+01 1.033796703362525093e+01 1.399999999999999911e+00 -1.729159751665017841e-01
1.163052309000000051e+01 1.032606122977558272e+01 1.399999999999999911e+00 -1.729170451512732909e-01
1.161860448000000012e+01 1.031415545550652446e+01 1.399999999999999689e+00 -1.729181170840790593e-01
1.160668586999999796e+01 1.030224971092063058e+01 1.399999999999999911e+00 -1.729191909865658294e-01
1.159476725999999935e+01 1.029034399612093509e+01 1.399999999999999689e+00 -1.729202668805487897e-01
1.158284865000000075e+01 1.027843831121093920e+01 1.399999999999999911e+00 -1.729213447880120214e-01
1.157093004000000036e+01 1.026653265629462730e+01 1.399999999999999911e+00 -1.729224247311101637e-01
1.155901142999999998e+01 1.025462703147647048e+01 1.399999999999999911e+00 -1.729235067321690522e-01
1.154709282000000137e+01 1.024272143686142300e+01 1.400000000000000133e+00 -1.729245908136867738e-01
1.153517421000000098e+01 1.023081587255492408e+01 1.399999999999999911e+00 -1.729256769983348319e-01
1.152325560000000060e+01 1.021891033866290854e+01 1.399999999999999911e+00 -1.729267653089589796e-01
1.151133699000000021e+01 1.020700483529180147e+01 1.399999999999999911e+00 -1.729278557685803575e-01
1.149941838000000160e+01 1.019509936254853244e+01 1.399999999999999911e+00 -1.729289484003965760e-01
1.148749976999999944e+01 1.018319392054051775e+01 1.400000000000000133e+00 -1.729300432293728595e-01
1.147558116000000084e+01 1.017128850937568885e+01 1.399999999999999911e+00 -1.729311402861924973e-01
