# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.294440665636968113e+01 1.399999999999999911e+00 -1.728004687338149381e-01
1.198808138999999962e+01 1.293252906129348290e+01 1.399999999999999911e+00 -1.728012012587057666e-01
1.197616277999999923e+01 1.292065154175523745e+01 1.399999999999999911e+00 -1.728019364813169478e-01
1.196424417000000062e+01 1.290877409796345354e+01 1.399999999999999911e+00 -1.728026744080628230e-01
1.195232556000000024e+01 1.289689673012740556e+01 1.399999999999999911e+00 -1.728034150453022499e-01
1.194040694999999985e+01 1.288501943845714237e+01 1.399999999999999911e+00 -1.728041583993371877e-01
1.192848833999999947e+01 1.287314222316348555e+01 1.399999999999999911e+00 -1.728049044764113362e-01
1.191656973000000086e+01 1.286126508445803651e+01 1.399999999999999911e+00 -1.728056532827087211e-01
1.190465112000000047e+01 1.284938802255316759e+01 1.399999999999999911e+00 -1.728064048243521389e-01
1.189273250999999831e+01 1.283751103766204693e+01 1.399999999999999689e+00 -1.728071591074019087e-01
1.188081389999999971e+01 1.282563412999862962e+01 1.399999999999999911e+00 -1.728079161378540674e-01
1.186889529000000110e+01 1.281375729977765765e+01 1.399999999999999911e+00 -1.728086759216392598e-01
1.185697667999999894e+01 1.280188054721466528e+01 1.399999999999999911e+00 -1.728094384646208792e-01
1.184505806999999855e+01 1.279000387252599857e+01 1.399999999999999911e+00 -1.728102037725937068e-01
1.183313945999999994e+01 1.277812727592879760e+01 1.399999999999999689e+00 -1.728109718512822468e-01
1.182122085000000133e+01 1.276625075764101069e+01 1.399999999999999911e+00 -1.728117427063390610e-01
1.180930223999999917e+01 1.275437431788139087e+01 1.399999999999999911e+00 -1.728125163433433809e-01
1.179738362999999879e+01 1.274249795686951714e+01 1.399999999999999911e+00 -1.728132927677992203e-01
1.178546502000000018e+01 1.273062167482578033e+01 1.399999999999999911e+00 -1.728140719851338492e-01
1.177354640999999980e+01 1.271874547197138838e+01 1.399999999999999689e+00 -1.728148540006960443e-01
1.176162779999999941e+01 1.270686934852838235e+01 1.399999999999999911e+00 -1.728156388197542304e-01
1.174970918999999903e+01 1.269499330471962928e+01 1.399999999999999911e+00 -1.728164264474950917e-01
1.173779057999999864e+01 1.268311734076882935e+01 1.399999999999999911e+00 -1.728172168890214633e-01
1.172587197000000003e+01 1.267124145690051940e+01 1.399999999999999911e+00 -1.728180101493506093e-01
1.171395335999999965e+01 1.265936565334008002e+01 1.399999999999999689e+00 -1.728188062334125585e-01
1.170203474999999926e+01 1.264748993031373203e+01 1.399999999999999911e+00 -1.728196051460479665e-01
1.169011613999999888e+01 1.263561428804855069e+01 1.399999999999999911e+00 -1.728204068920065617e-01
1.167819753000000027e+01 1.262373872677246034e+01 1.399999999999999911e+00 -1.728212114759449525e-01
1.166627891999999989e+01 1.261186324671424153e+01 1.399999999999999911e+00 -1.728220189024248787e-01
1.165436030999999772e+01 1.259998784810353989e+01 1.399999999999999689e+00 -1.728228291759111857e-01
1.164244169999999912e+01 1.258811253117086437e+01 1.399999999999999911e+00 -1.728236423007697420e-01
1.163052309000000051e+01 1.257623729614759434e+01 1.399999999999999911e+00 -1.728244582812656083e-01
1.161860448000000012e+01 1.256436214326597423e+01 1.399999999999999689e+00 -1.728252771215608441e-01
1.160668586999999796e+01 1.255248707275913311e+01 1.399999999999999911e+00 -1.728260988257123709e-01
1.159476725999999935e+01 1.254061208486108470e+01 1.399999999999999689e+00 -1.728269233976701402e-01
1.158284865000000075e+01 1.252873717980672374e+01 1.399999999999999911e+00 -1.728277508412745245e-01
1.157093004000000036e+01 1.251686235783182966e+01 1.399999999999999911e+00 -1.728285811602547073e-01
1.155901142999999998e+01 1.250498761917308244e+01 1.399999999999999911e+00 -1.728294143582259912e-01
1.154709282000000137e+01 1.249311296406806271e+01 1.400000000000000133e+00 -1.728302504386924898e-01
1.153517421000000098e+01 1.248123839275524460e+01 1.399999999999999911e+00 -1.728310894051169888e-01
1.152325560000000060e+01 1.246936390547401885e+01 1.399999999999999911e+00 -1.728319312609052638e-01
1.151133699000000021e+01 1.245748950246467679e+01 1.399999999999999911e+00 -1.728327760093440191e-01
1.149941838000000160e+01 1.244561518396843702e+01 1.399999999999999911e+00 -1.728336236535968351e-01
1.148749976999999944e+01 1.243374095022742409e+01 1.400000000000000133e+00 -1.728344741982919541e-01
1.147558116000000084e+01 1.242186680148470046e+01 1.399999999999999911e+00 -1.728353276534693728e-01
1.146366255000000045e+01 1.240999273798424873e+01 1.399999999999999911e+00 -1.728361840303380415e-01
1.145174394000000007e+01 1.239811875997098589e+01 1.399999999999999911e+00 -1.728370433400965855e-01
1.143982532999999968e+01 1.238624486769076505e+01 1.399999999999999911e+00 -1.728379055939322506e-01
1.142790672000000107e+01 1.237437106139038967e+01 1.400000000000000133e+00 -1.728387708030200143e-01
1.141598811000000069e+01 1.236249734131759404e+01 1.399999999999999911e+00 -1.728396389785215037e-01
1.140406950000000030e+01 1.235062370772107698e+01 1.399999999999999911e+00 -1.728405101315838854e-01
1.139215088999999992e+01 1.233875016085048948e+01 1.399999999999999911e+00 -1.728413842733389494e-01
1.138023228000000131e+01 1.232687670095643639e+01 1.399999999999999911e+00 -1.728422614149018599e-01
1.136831366999999915e+01 1.231500332829049604e+01 1.399999999999999911e+00 -1.728431415673701288e-01
1.135639506000000054e+01 1.230313004310520952e+01 1.399999999999999911e+00 -1.728440247418225328e-01
1.134447645000000016e+01 1.229125684565409493e+01 1.399999999999999911e+00 -1.728449109493178371e-01
1.133255783999999977e+01 1.227938373619165091e+01 1.399999999999999911e+00 -1.728458002008937955e-01
1.132063922999999939e+01 1.226751071497335310e+01 1.399999999999999911e+00 -1.728466925075658467e-01
1.130872062000000078e+01 1.225563778225567191e+01 1.399999999999999911e+00 -1.728475878803259480e-01
1.129680201000000039e+01 1.224376493829606538e+01 1.399999999999999911e+00 -1.728484863301413821e-01
1.128488340000000001e+01 1.223189218335299167e+01 1.399999999999999911e+00 -1.728493878679533968e-01
1.127296478999999962e+01 1.222001951768591432e+01 1.399999999999999911e+00 -1.728502925046760952e-01
1.126104618000000102e+01 1.220814694155530056e+01 1.399999999999999911e+00 -1.728512002511950196e-01
1.124912756999999885e+01 1.219627445522262654e+01 1.399999999999999911e+00 -1.728521111183658754e-01
1.123720896000000025e+01 1.218440205895039696e+01 1.399999999999999911e+00 -1.728530251170131704e-01
1.122529034999999986e+01 1.217252975300212547e+01 1.399999999999999911e+00 -1.728539422579289664e-01
1.121337174000000125e+01 1.216065753764236135e+01 1.399999999999999911e+00 -1.728548625518712967e-01
1.120145312999999909e+01 1.214878541313668059e+01 1.399999999999999911e+00 -1.728557860095629450e-01
1.118953452000000048e+01 1.213691337975170370e+01 1.399999999999999911e+00 -1.728567126416899191e-01
1.117761591000000010e+01 1.212504143775508503e+01 1.399999999999999911e+00 -1.728576424588999516e-01
1.116569729999999971e+01 1.211316958741552874e+01 1.399999999999999911e+00 -1.728585754718011402e-01
1.115377868999999933e+01 1.210129782900279771e+01 1.399999999999999911e+00 -1.728595116909603380e-01
1.114186008000000072e+01 1.208942616278770465e+01 1.399999999999999911e+00 -1.728604511269016542e-01
1.112994146999999856e+01 1.207755458904212098e+01 1.399999999999999911e+00 -1.728613937901049002e-01
1.111802285999999995e+01 1.206568310803900346e+01 1.399999999999999911e+00 -1.728623396910039800e-01
1.110610424999999957e+01 1.205381172005236223e+01 1.399999999999999911e+00 -1.728632888399852796e-01
1.109418564000000096e+01 1.204194042535729992e+01 1.399999999999999911e+00 -1.728642412473860579e-01
1.108226702999999880e+01 1.203006922422999203e+01 1.399999999999999911e+00 -1.728651969234926977e-01
1.107034842000000019e+01 1.201819811694771367e+01 1.399999999999999911e+00 -1.728661558785390684e-01
1.105842980999999980e+01 1.200632710378882706e+01 1.399999999999999911e+00 -1.728671181227047771e-01
1.104651119999999942e+01 1.199445618503279398e+01 1.399999999999999911e+00 -1.728680836661018738e-01
1.103459258999999903e+01 1.198258536096018823e+01 1.399999999999999911e+00 -1.728690525184705951e-01
1.102267398000000043e+01 1.197071463185268847e+01 1.399999999999999911e+00 -1.728700246891438641e-01
1.101075536999999827e+01 1.195884399799308717e+01 1.399999999999999911e+00 -1.728710001873663971e-01
1.099883675999999966e+01 1.194697345966530655e+01 1.399999999999999911e+00 -1.728719790223046393e-01
1.098691814999999927e+01 1.193510301715439148e+01 1.399999999999999911e+00 -1.728729611955766854e-01
1.097499954000000066e+01 1.192323267074651660e+01 1.399999999999999911e+00 -1.728739466861621832e-01
1.096308093000000028e+01 1.191136242072900053e+01 1.400000000000000133e+00 -1.728749354683071782e-01
1.095116232000000167e+01 1.189949226739030586e+01 1.399999999999999911e+00 -1.728759275156483144e-01
1.093924371000000129e+01 1.188762221102003913e+01 1.399999999999999911e+00 -1.728769228012039527e-01
1.092732509999999913e+01 1.187575225190896333e+01 1.399999999999999911e+00 -1.728779212973648449e-01
1.091540649000000052e+01 1.186388239034901382e+01 1.399999999999999911e+00 -1.728789229758848911e-01
1.090348788000000191e+01 1.185201262663328059e+01 1.400000000000000133e+00 -1.728799278078715085e-01
1.089156927000000152e+01 1.184014296105602959e+01 1.399999999999999911e+00 -1.728809357637762223e-01
1.087965065999999936e+01 1.182827339391270449e+01 1.399999999999999911e+00 -1.728819468133848403e-01
1.086773205000000075e+01 1.181640392549994090e+01 1.399999999999999911e+00 -1.728829609258075162e-01
1.085581344000000215e+01 1.180453455611555924e+01 1.399999999999999911e+00 -1.728839780694688966e-01
1.084389482999999998e+01 1.179266528605857189e+01 1.400000000000000133e+00 -1.728849982120978235e-01
1.083197621999999960e+01 1.178079611562920448e+01 1.399999999999999911e+00 -1.728860213207171481e-01
1.082005761000000099e+01 1.176892704512888344e+01 1.399999999999999911e+00 -1.728870473616332393e-01
1.080813900000000061e+01 1.175705807486025201e+01 1.399999999999999911e+00 -1.728880763004253251e-01
1.079622039000000022e+01 1.174518920512717202e+01 1.399999999999999911e+00 -1.728891081019349740e-01
1.078430177999999984e+01 1.173332043623473808e+01 1.399999999999999911e+00 -1.728901427302549643e-01
1.077238317000000123e+01 1.172145176848927406e+01 1.399999999999999911e+00 -1.728911801487183764e-01
1.076046456000000084e+01 1.170958320219834015e+01 1.399999999999999911e+00 -1.728922203198874630e-01
1.074854595000000046e+01 1.169771473767074887e+01 1.399999999999999911e+00 -1.728932632055420748e-01
1.073662734000000007e+01 1.168584637521655800e+01 1.399999999999999911e+00 -1.728943087666683920e-01
1.072470872999999969e+01 1.167397811514708827e+01 1.399999999999999911e+00 -1.728953569634470722e-01
1.071279012000000108e+01 1.166210995777492521e+01 1.399999999999999911e+00 -1.728964077552414824e-01
1.070087151000000070e+01 1.165024190341392085e+01 1.399999999999999911e+00 -1.728974611005856810e-01
1.068895290000000031e+01 1.163837395237920624e+01 1.399999999999999911e+00 -1.728985169571722880e-01
1.067703428999999993e+01 1.162650610498720205e+01 1.399999999999999911e+00 -1.728995752818399956e-01
1.066511568000000132e+01 1.161463836155561324e+01 1.399999999999999911e+00 -1.729006360305612167e-01
1.065319707000000093e+01 1.160277072240343976e+01 1.399999999999999911e+00 -1.729016991584291785e-01
